,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,uniqsubs,actvsubs,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,hnd_price,phones,models,truck,rv,lor,adults,income,numbcars,forgntvl,eqpdays
avg6qty,0.6236662595620953,0.8502889678141546,0.5255255988442075,0.38928322799750603,0.47231338598967376,0.42445990368099434,0.4221427594960986,0.07649172553994045,0.09461968184132484,-0.1438225274878284,-0.09962323485316117,0.6005455983984316,0.06937899562216761,0.3412936937536182,0.04042519062859348,0.6864707833321667,0.050563760615440934,0.864609611628974,0.10593195811421185,0.8261745557351119,0.02469799543691439,0.8743371495793373,0.10403422379263154,0.2794169023377494,0.3279326704050701,0.31514328972391786,0.7368636169032057,0.2690556489311819,0.6342286371044733,0.07064208935550265,0.7475532326781604,0.7266296384021389,0.5777112119833815,0.6406774471169706,0.47186666022376084,0.8600212863535629,0.0956652159524266,0.7127619807619859,0.06756667315631222,0.8159488300885438,0.10004114089334021,0.5827183824529324,0.06478372135282118,0.5942612504447502,0.8648535154412551,0.8741728061830603,0.00737340614001699,0.6983414550413329,0.022148663207919764,0.0032012852812751628,-0.02898152361433783,0.7583187571078354,0.727510634594705,0.5197405209628256,0.5149781919471286,0.727592405092294,0.7584445002340124,0.6832293071433113,0.856606668811776,0.9572667698754617,0.8584251801080105,0.975524161767379,0.6235960062235087,0.8859449913729507,1.0,0.6762625129414733,0.2039541729698306,0.38916757048128625,0.37904534016731917,-0.018923540677203938,-0.00427969139211848,-0.054882316380112345,0.024194713312883954,-0.10378020463814468,0.0290992712228186,-0.049537096171012734,-0.29218221890264573
avg6rev,0.9078270424756814,0.7196290795998803,0.7045733795572033,0.4047081966706179,0.6645527201693444,0.6436581019665232,0.6411169962044364,0.1025347056528767,0.21455785105197683,-0.1551945211664574,-0.23232306645533238,0.45740577624141565,0.068427449022165,0.2539446450560286,0.0344385180263377,0.46837216885796407,0.035864499012018373,0.6235699698772342,0.09069587618820238,0.5209814723905679,0.026707783609227848,0.6362926712577173,0.0891356965087743,0.17041978451907572,0.256286730561626,0.2581803493331958,0.4169703035436878,0.20120663482450696,0.6121576863833609,0.07627997720237183,0.6300924762678187,0.5255775616868812,0.4904942081966814,0.3904530975937085,0.37648110108316296,0.6762510176865082,0.08942742009440652,0.7335483838993245,0.08044170874509984,0.46844879947299,0.0798159979689321,0.45164468996590146,0.06614596718927843,0.4490849515880102,0.6245601112349479,0.6371226593555698,0.00019738589493416015,0.4960950625174416,0.0367689234805824,-0.008520245651747017,-0.041450009617851294,0.507081133692801,0.591592291787864,0.651199401552598,0.6468925446377723,0.5919186531984956,0.5073763445270152,0.8992373657697106,0.692848886933396,0.6329808560919579,0.7306238620449672,0.6663122848324284,0.9268744829655559,0.7441387080138675,0.6762625129414733,1.0,0.18102661632994524,0.294340702332103,0.2868427451914026,-0.029474947555977456,-0.0007543057709986736,-0.06596475008065462,-0.021195711045948154,-0.039345294278065594,0.002298128031767103,-0.03851238492205706,-0.2255209924729135
hnd_price,0.17743610217171402,0.2163840100228365,0.21948631369437857,0.07907038926948758,0.08892815065771885,0.0906561653260512,0.08586256400890134,0.07626783725703835,0.032187828175245854,0.020315935818808528,0.0029455410365332017,0.14219126074776683,0.0647694124363676,0.040860254512290944,0.02729742885476179,0.1291690259031441,0.029507878213181665,0.16788031145373347,0.06842346078302361,0.17330455261389313,0.021006841423909964,0.1724357682086951,0.06641937427371503,0.04754622401816784,0.0650611363016832,0.06492326634426919,0.14769486625218622,0.058318973396059716,0.15000316568670505,0.058154528630384755,0.18746916870961855,0.18239052967237435,0.16408480517386823,0.16381851165525824,0.1441629370049426,0.15742531114646005,0.06726420558716238,0.15676694266118055,0.06589111359059371,0.17901146361165426,0.05898234393009795,0.15692556925087048,0.04810604867680467,0.11546113355472452,0.17065323895681622,0.17564999662936412,0.010011532926931186,0.11350143143326297,-0.21502762097342035,0.013585315603580355,0.007010942251058962,0.10015709080466961,0.11303414185313725,0.03374568661524127,0.0277239142537341,0.11370208686165782,0.10066760059739184,0.17724033475022966,0.2202228069191854,0.20151850442020708,0.20954616545330979,0.19858170761081256,0.16917542549621953,0.21508449455755305,0.2039541729698306,0.18102661632994524,1.0,0.1739431246381893,0.20365903240715194,-0.03365454287011309,0.0172727234824363,-0.037257618701036735,0.008510366918686993,0.0009104328810608758,0.015786721641620035,-0.0019906094669625584,-0.5098710224994893
phones,0.274435406143069,0.3331144487083432,0.24188418018125749,0.18544266779589816,0.16551580304644134,0.14079850209510913,0.138317458027874,0.049638877684692516,0.043901382289448856,-0.004132789973594479,-0.022759594805474227,0.24562774147414798,0.057298245902615653,0.10949372244823814,0.0181499693813403,0.2600418014473744,0.031870227288045394,0.32381503675259254,0.05790124739792432,0.3301433651294896,0.02540403038407832,0.32718655848632056,0.055952577037872195,0.11135304396491723,0.1628000248590913,0.16574512091861884,0.2897469185716433,0.10521090153464718,0.24419244272965757,0.046014399824648264,0.3080126992281481,0.27717096486285797,0.22348488005847758,0.2557005734127645,0.1898485689844489,0.35702527578809234,0.05894693869896249,0.3141323928446247,0.05533318869948273,0.2784621801107944,0.047881181026866136,0.20098996857971832,0.03643633637154687,0.22342815403609806,0.3249445277492524,0.32832901375727797,0.021590363090513896,0.25826334913268256,0.40272807289120643,0.061298748578000155,0.025233962007178787,0.5594285438009419,0.5404303768573374,0.516149566664083,0.5174451177036078,0.5397886323918561,0.5586979894768707,0.3075453994016955,0.31812517675571267,0.392132645302715,0.3280448701055278,0.3760541067601484,0.26735345696642215,0.33945292258207527,0.38916757048128625,0.294340702332103,0.1739431246381893,1.0,0.8914443909626125,-0.002996383518791154,0.00401164805397744,-0.006450103982329549,0.00779043705594681,-0.0456588821357822,0.0079844735807087,-0.005755714025280942,-0.3770761411301714
models,0.2679328290943273,0.32360593287997486,0.23519026340518265,0.16458188750509728,0.1605636133128078,0.1393850479774841,0.13660722080369145,0.05358098974037084,0.05035710935098419,-0.004597700308566875,-0.022909985001012573,0.24186077912398832,0.04891769518462877,0.10715019354969658,0.023620584400454708,0.252948706837828,0.0339846316133649,0.31783999379659705,0.05506693551592317,0.326300616707085,0.020326255503254616,0.3219067198075189,0.05286279253399151,0.10556842131862619,0.1513599641802787,0.15359016680091087,0.28873617686910924,0.09735142773411841,0.23716335659531235,0.047970493540132164,0.30173418062129626,0.2787371921453366,0.2196341520932081,0.2604157865638338,0.19165423576574733,0.3486320014844963,0.052201885859790145,0.30629021884358276,0.05059661681158715,0.2765826802478397,0.047995779234634245,0.1959485180171802,0.04159292291543944,0.21954878143817275,0.3188480655881406,0.3228760616077721,0.027621452810463337,0.24410794058015867,0.4239153205389213,0.07536691671905019,0.037507148877849415,0.5377359237127975,0.5175673984960572,0.505326069575686,0.5072552439302896,0.5167700931062392,0.5368251946716227,0.2888592078857331,0.29664272700221667,0.37400591007541,0.3190757177633288,0.3682419659485034,0.2617767191183755,0.3273626386792689,0.37904534016731917,0.2868427451914026,0.20365903240715194,0.8914443909626125,1.0,-0.0013494049898500457,0.00929203485391355,-0.007026410883228272,0.016327097627778033,-0.038793709127845216,0.013329180578474108,-0.00862267617985057,-0.40474304434210656
truck,-0.02478018660079002,-0.02975744615078327,-0.01638857247343181,-0.03082855006535982,-0.021491244491993876,-0.028203995846726265,-0.0275839084572877,-0.011474827335298645,0.018965444564685435,0.0015898667121150814,0.005355834081028661,-0.07490354296140107,-0.013859601146368921,-0.006240826474416234,-0.007309086425124901,-0.019831546062120096,-0.0033353081741325286,-0.031712007919231414,-0.011842451953759936,-0.027575094756606078,-0.010959112051452414,-0.03130187477059211,-0.01133397186797254,-0.024480687454841336,-0.030605645288327113,-0.030038083345370545,-0.037316726516944884,-0.047188503247234656,-0.037006090811456005,-0.012349853370818792,-0.016236687006952435,-0.027805918586138435,-0.032406862559263255,0.01244921299303239,-0.004440111382845322,-0.015450286156438295,-0.0120799354310525,-0.021355047164770432,-0.013745141083476306,-0.026785132059654684,-0.009584078055026393,-0.033371430117740124,-0.010341903334691512,-0.04964049939328724,-0.032174150367807804,-0.0318342095029792,0.01085863163177125,-0.004731987846760412,0.027809154592477944,0.05793981042218424,0.059406983587852805,0.000988130833265861,-0.007700195251569286,-0.00020153618611431346,0.00042944969783872245,-0.007493436662447777,0.0012394274867944702,-0.03657872438709687,-0.0358099306078471,-0.02431397783127902,-0.029804375297587594,-0.017527711766503043,-0.025198542148811204,-0.03120495446028367,-0.018923540677203938,-0.029474947555977456,-0.03365454287011309,-0.002996383518791154,-0.0013494049898500457,1.0,0.5782503536960256,0.10275826858952161,0.220705310538818,0.04016123207542461,0.01561058584061532,0.005626163953383296,0.021954452457111306
rv,0.006201934933766634,-0.0035939875977743464,0.0012679199020201807,0.0024542004702114597,0.007155786280534129,0.0019532927976436795,0.0018220404662858739,0.002295866733935706,0.0066609307970031525,0.012112022097408044,0.009153656397803106,-0.03321300302866703,-0.005225032875563434,-0.00771437200759733,-0.005626668582708264,-0.014705052628337663,-0.004359012005998115,-0.011435363301391027,-0.0067046085903455545,-0.008944870495336509,-0.005235856717980008,-0.008057861259266956,-0.006293690209576801,-0.017332074374933656,-0.025300759921722267,-0.025562439719238828,-0.017619265167576992,-0.02078979981437905,-0.012583075482067212,-0.007983881167886045,0.006256575431480072,0.01272836887934217,0.011463403601029142,0.02398392641793382,0.017147674365139753,0.00023817887485283446,-0.005863395697591693,0.002199909758234561,-0.007223026712849254,-0.008702562352989896,-0.005993285291881933,-0.0117987413710447,-0.007532121473034299,-0.025433006882472516,-0.011740652839090081,-0.008433685304904294,-0.0009739931939952601,0.009667549793690673,0.03101320927470353,0.06071752613070701,0.053521648016512324,0.011152978824098157,0.009772397242712713,0.02172711419680108,0.02222563706723094,0.009961316961403082,0.01135207435466129,-0.0047871213622901155,-0.013406948103738051,-0.008989824364991177,-0.005706538205545853,-0.0016201059253933257,0.0030911299319946457,-0.008891581478431764,-0.00427969139211848,-0.0007543057709986736,0.0172727234824363,0.00401164805397744,0.00929203485391355,0.5782503536960256,1.0,0.04535966859793026,0.13266248380914133,0.09553660724514317,0.006288578650180929,0.02351308149650071,0.012464451756311749
lor,-0.05541672306875544,-0.06836666212562607,-0.05693174881622885,-0.04769554270654322,-0.03346208787198316,-0.032750663716379295,-0.03304223507475875,0.0009902356009502055,-0.005900086982842032,0.004129215925282336,-0.001013104862900917,-0.03662557705655565,-0.007990432720673426,-0.016543252978911765,0.0015377185165262393,-0.03770181996492789,-0.009103882868333135,-0.05347751640249605,-0.005787786328281911,-0.029157902029473624,-0.004306505279514998,-0.05581468901426866,-0.005317814834475977,-0.029439245172500773,-0.03636855348795777,-0.0352903870238223,-0.01656531094030424,-0.01426180449305381,-0.06678519536100073,-0.0009382559580725495,-0.05055511491318483,-0.03921533675425964,-0.0475628257962746,-0.029885348548535265,-0.03818345944276363,-0.06484016202279645,-0.008786815720100132,-0.07647185771829852,0.00039828579769354236,-0.022972737523363703,-0.0020271855162853725,-0.03931208321044956,-0.0015197712756908652,-0.033299819686732145,-0.053449072772696775,-0.055710595637901664,-0.003473478106888136,-0.02495607446721704,0.0342494116398738,-0.0023715007025060476,0.01321829759025334,-0.03947475379424645,-0.05456157592289583,-0.04263483088032216,-0.04064902983766101,-0.054389983394842585,-0.03929621620384197,-0.07748904149972466,-0.07903398866737714,-0.060286243874147966,-0.06804119337269116,-0.05244213868631207,-0.0536731748700614,-0.07146745242438506,-0.054882316380112345,-0.06596475008065462,-0.037257618701036735,-0.006450103982329549,-0.007026410883228272,0.10275826858952161,0.04535966859793026,1.0,0.3470689586802858,0.037495970866281904,0.11193198918967241,0.06586134950290876,0.040096615581723866
adults,-0.016546714947102657,0.004663212043674338,-0.025166158238118696,-0.030524368284291288,-0.006690705060070805,-0.004646044235347522,-0.005205406998187894,0.00752532081920143,0.0012537261266097938,0.011256907233961461,0.0053266290320027445,-0.005059091095531926,-0.003706703229606085,0.027673582449489014,0.0027403788045363897,0.017036035197503165,0.0017227985228273283,0.008906883876244802,0.002336559976773302,0.03086851348291734,-0.006017057763707741,0.004948753482752129,0.0023855550153211716,0.0003682805018228506,-0.004083834152112357,-0.005513931082958222,0.027946118084976098,-0.005574728714494019,-0.024407910903767305,0.0033513073349757476,0.01697412441956735,0.01702330994956521,-0.005997566622926476,0.048711250007532354,0.018150336067637957,-0.009519003595454465,-0.006037248097682015,-0.03767525680856537,-0.0028394432433125455,0.05049697966245975,0.008803097961805955,0.02096709334043303,0.0061496337000306895,0.015786803316774935,0.008980321915809128,0.005074905400918343,0.006799085956086831,0.02004251872544185,-0.0041222877210055605,0.0525786665678647,0.059095721616595494,0.01102138958303669,-0.005922331908930681,-0.02409629545745647,-0.022940351719571418,-0.005809877193860204,0.011075363739234326,-0.028161333449947912,-0.00014626709504692123,0.023000633617916703,0.003264868469849907,0.025188504913173666,-0.017045176281149738,0.0026839562418927688,0.024194713312883954,-0.021195711045948154,0.008510366918686993,0.00779043705594681,0.016327097627778033,0.220705310538818,0.13266248380914133,0.3470689586802858,1.0,0.06332978174507653,0.23865494906321916,0.08517831507252813,-0.011679509409122373
income,-0.031120488053595553,-0.08714141194303014,-0.015426850585230845,0.03546959305509044,-0.02593994532128091,-0.03247538238791024,-0.031808346329135574,-0.01269387716372557,-0.010223570442464533,0.007370683049176896,0.007273130809626527,-0.05600553367151924,-0.004891090141104866,-0.06546051823524665,-0.011682127713494528,-0.12635709032772066,-0.013996970793277864,-0.09428711373286726,-0.0012827699473933235,-0.10201243797951896,-0.00643444021942077,-0.07759571941156397,0.000419055078193138,-0.11070698076506397,-0.1265928818463977,-0.12052291483125442,-0.09519284164462372,-0.04815892527409354,-0.058414381030633435,-0.004522927324544222,-0.09488921933334976,-0.04299282959350175,-0.03779713332880228,-0.088470589120804,-0.06989428373406754,-0.055431362992902536,0.006399321921520582,-0.022398903808307235,0.0020801136368308543,-0.12583336850651358,-0.004355305286754417,-0.11433344652194459,-0.007408206755127999,-0.07851880533093084,-0.09372882451748993,-0.07689845583727782,-0.005161796059769856,-0.058263441649569786,0.06591155878234417,0.11586068322340277,0.13420044525084365,-0.05131811043947395,-0.039879876637713425,0.018616423206201473,0.018891976670198703,-0.0401760136671348,-0.05150560388837339,-0.0447851316725203,-0.1014588456099385,-0.11080931372257871,-0.08806610434371158,-0.09604158110120949,-0.03355313119181178,-0.09471279007602976,-0.10378020463814468,-0.039345294278065594,0.0009104328810608758,-0.0456588821357822,-0.038793709127845216,0.04016123207542461,0.09553660724514317,0.037495970866281904,0.06332978174507653,1.0,0.062383035387774545,0.09183629393923376,0.08458993488950228
numbcars,0.003202282412525601,0.016158968253205785,0.002879743243112333,-0.0017783465794282392,0.0036302491907104347,0.004388210884670626,0.004375523571775442,0.0009102918274701279,-0.0080726179294486,0.0039930035360244325,0.0036042461282598643,0.011440489643067157,-0.0020181487839515287,0.016288166221095246,-0.005844339167669449,0.015209135619877424,-0.008695972769992516,0.01757409207810744,-0.005487375802913981,0.028549379552704833,0.0013175418149188587,0.016926744837386536,-0.004860156472252742,-0.002026690702791016,-0.0018222722857998265,-0.001918126911365154,0.0253089791751331,0.002727078566099464,-0.0019384568889373216,-0.005336829709466982,0.023646576903483405,0.02436957757562708,0.013830067861763837,0.034694493595314325,0.022018165309356186,0.008400221270113216,-0.0063681258026041295,-0.00296092503060073,-0.004560870907924436,0.03618210520754151,-0.003170086120618237,0.018018844079901935,-0.005170985845115578,0.01765398049327467,0.01714388185089366,0.01643735026420854,0.002935912670530273,0.025582679966157512,-0.010826932374808725,0.051620880692868396,0.0508722365717967,0.019863551028927808,0.009316557003761933,-0.0019658932905077574,-0.0012076768912636809,0.009450816199805073,0.01994197885984635,0.005488530234724745,0.017865310981469026,0.03130114136349384,0.015243691564790503,0.027181612830580886,0.0016116641773917732,0.016348549715296815,0.0290992712228186,0.002298128031767103,0.015786721641620035,0.0079844735807087,0.013329180578474108,0.01561058584061532,0.006288578650180929,0.11193198918967241,0.23865494906321916,0.062383035387774545,1.0,0.024868800750904214,-0.02018955616648747
forgntvl,-0.03571743920903636,-0.03718156829460213,-0.0247010850533917,-0.01818772610082804,-0.0266412568177518,-0.02781460648228169,-0.028029925057345334,0.00040899381917254926,-0.010444634117008939,0.007377215108355719,0.014058147250972639,-0.0246208549051994,0.002122900878554734,-0.0353790984338788,-0.0034570310576887337,-0.047070906961048126,-0.002619254475427441,-0.045457315542886456,0.005393978571595178,-0.03539715919246853,-0.0032726076169952685,-0.04152030196892254,0.006010452112832574,-0.01972771665957755,-0.026193686025434967,-0.02540271354975928,-0.028318125391831532,-0.006899102653698692,-0.02064940843383664,0.012165182791111855,-0.035024315277980216,-0.02887122272993671,-0.014797282159249485,-0.027668330535480446,-0.01603802342718149,-0.03915062946090446,0.0061262516200029675,-0.026030386454155133,0.013998311961861307,-0.04094138569199924,0.005305059252463183,-0.024123796700918493,0.009953773488454627,-0.038832982578657096,-0.044845717840274094,-0.04073794708554206,-0.002097108676331248,-0.026893988504159413,0.026541055762217994,0.034869808128286196,0.03198563679799927,-0.026345400626136727,-0.021185913280024914,-0.009219650635043243,-0.008529957563184098,-0.02110208139366334,-0.026241335595897856,-0.038964791087811854,-0.0405194876800899,-0.04844101868545409,-0.03778622025072924,-0.04891541272902636,-0.03768145024358298,-0.03925557104386132,-0.049537096171012734,-0.03851238492205706,-0.0019906094669625584,-0.005755714025280942,-0.00862267617985057,0.005626163953383296,0.02351308149650071,0.06586134950290876,0.08517831507252813,0.09183629393923376,0.024868800750904214,1.0,0.029169474426259064
eqpdays,-0.21972608817972342,-0.3005064902178441,-0.2423397884205867,-0.11179346000598668,-0.1250034698175722,-0.13239293210377306,-0.1283740821381205,-0.06995499341361953,-0.043989515908415364,-0.011015859804483667,0.010385958176002352,-0.20937966908722963,-0.04271791959209541,-0.12844931444093383,-0.02231882404124,-0.232349181555539,-0.03490173830471551,-0.2698602459001651,-0.04651846143735233,-0.23614158745509056,-0.016343078238650922,-0.2642920663580014,-0.044067092619780646,-0.13565952335230883,-0.16625118420602322,-0.16238484135290204,-0.20074587509087868,-0.09796287510901876,-0.22226491735719142,-0.037526286922501435,-0.24563942930472651,-0.23157970665199282,-0.1960906949498207,-0.2007633072555287,-0.17141664029008738,-0.23020901125660082,-0.039198279915533436,-0.2041641222928097,-0.0368531681264289,-0.26863320042713573,-0.04342208227651143,-0.23619205765090892,-0.033925318918509965,-0.21440353419466207,-0.2707027130862133,-0.2651349972992086,-0.009811423889722053,-0.1649539743250536,0.4005388833125993,-0.033640128336810446,-0.011425314199176752,-0.12658602741746822,-0.1325402246546476,0.01426140364342092,0.020851257741228164,-0.1328748969652214,-0.1268197482869752,-0.2297840607611358,-0.3093794051527663,-0.2933499040440316,-0.2936756615585492,-0.28842215428245127,-0.21204284772496812,-0.29999040305245717,-0.29218221890264573,-0.2255209924729135,-0.5098710224994893,-0.3770761411301714,-0.40474304434210656,0.021954452457111306,0.012464451756311749,0.040096615581723866,-0.011679509409122373,0.08458993488950228,-0.02018955616648747,0.029169474426259064,1.0
