,TREND
2564288,19.16364492239285
2564289,19.163760331462857
2564290,19.163875740532863
2564291,19.163991149602868
2564292,19.164106558672874
2564293,19.16422196774288
2564294,19.164337376812885
2564295,19.16445278588289
2564296,19.164568194952896
2564297,19.164683604022905
2564298,19.16479901309291
2564299,19.164914422162916
2564300,19.16502983123292
2564301,19.165145240302927
2564302,19.165260649372932
2564303,19.165376058442938
2564304,19.165491467512943
2564305,19.16560687658295
2564306,19.165722285652954
2564307,19.16583769472296
2564308,19.16595310379297
2564309,19.166068512862974
2564310,19.16618392193298
2564311,19.166299331002985
2564312,19.16641474007299
2564313,19.166530149142996
2564314,19.166645558213002
2564315,19.166760967283007
2564316,19.166876376353013
2564317,19.16699178542302
2564318,19.167107194493024
2564319,19.167222603563033
2564320,19.16733801263304
2564321,19.167453421703044
2564322,19.16756883077305
2564323,19.167684239843055
2564324,19.16779964891306
2564325,19.167915057983066
2564326,19.16803046705307
2564327,19.168145876123077
2564328,19.168261285193083
2564329,19.168376694263088
2564330,19.168492103333094
2564331,19.168607512403103
2564332,19.16872292147311
2564333,19.168838330543114
2564334,19.16895373961312
2564335,19.169069148683125
2564336,19.16918455775313
2564337,19.169299966823136
2564338,19.16941537589314
2564339,19.169530784963147
2564340,19.169646194033152
2564341,19.169761603103158
2564342,19.169877012173167
2564343,19.169992421243172
2564344,19.170107830313178
2564345,19.170223239383184
2564346,19.17033864845319
2564347,19.170454057523195
2564348,19.1705694665932
2564349,19.170684875663206
2564350,19.17080028473321
2564351,19.170915693803217
2564352,19.171031102873222
2564353,19.17114651194323
2564354,19.171261921013237
2564355,19.171377330083242
2564356,19.171492739153248
2564357,19.171608148223253
2564358,19.17172355729326
2564359,19.171838966363264
2564360,19.17195437543327
2564361,19.172069784503275
2564362,19.17218519357328
2564363,19.172300602643286
2564364,19.172416011713295
2564365,19.1725314207833
2564366,19.172646829853306
2564367,19.172762238923312
2564368,19.172877647993317
2564369,19.172993057063323
2564370,19.17310846613333
2564371,19.173223875203334
2564372,19.17333928427334
2564373,19.173454693343345
2564374,19.17357010241335
2564375,19.173685511483356
2564376,19.173800920553365
2564377,19.17391632962337
2564378,19.174031738693376
2564379,19.17414714776338
2564380,19.174262556833387
2564381,19.174377965903393
2564382,19.174493374973398
2564383,19.174608784043404
2564384,19.17472419311341
2564385,19.174839602183415
2564386,19.17495501125342
2564387,19.17507042032343
2564388,19.175185829393435
2564389,19.17530123846344
2564390,19.175416647533446
2564391,19.17553205660345
2564392,19.175647465673457
2564393,19.175762874743462
2564394,19.175878283813468
2564395,19.175993692883473
2564396,19.17610910195348
2564397,19.176224511023484
2564398,19.176339920093493
2564399,19.1764553291635
2564400,19.176570738233504
2564401,19.17668614730351
2564402,19.176801556373515
2564403,19.17691696544352
2564404,19.177032374513526
2564405,19.177147783583532
2564406,19.177263192653538
2564407,19.177378601723543
2564408,19.17749401079355
2564409,19.177609419863558
2564410,19.177724828933563
2564411,19.17784023800357
2564412,19.177955647073574
2564413,19.17807105614358
2564414,19.178186465213585
2564415,19.17830187428359
2564416,19.178417283353596
2564417,19.1785326924236
2564418,19.178648101493607
2564419,19.178763510563613
2564420,19.17887891963362
2564421,19.178994328703627
2564422,19.179109737773633
2564423,19.17922514684364
2564424,19.179340555913644
2564425,19.17945596498365
2564426,19.179571374053655
2564427,19.17968678312366
2564428,19.179802192193666
2564429,19.17991760126367
2564430,19.180033010333677
2564431,19.180148419403682
2564432,19.18026382847369
2564433,19.180379237543697
2564434,19.180494646613703
2564435,19.180610055683708
2564436,19.180725464753714
2564437,19.18084087382372
2564438,19.180956282893725
2564439,19.18107169196373
2564440,19.181187101033736
2564441,19.18130251010374
2564442,19.181417919173747
2564443,19.181533328243756
2564444,19.18164873731376
2564445,19.181764146383767
2564446,19.181879555453772
2564447,19.181994964523778
2564448,19.182110373593783
2564449,19.18222578266379
2564450,19.182341191733794
2564451,19.1824566008038
2564452,19.182572009873805
2564453,19.18268741894381
2564454,19.18280282801382
2564455,19.182918237083825
2564456,19.18303364615383
2564457,19.183149055223836
2564458,19.183264464293842
2564459,19.183379873363847
2564460,19.183495282433853
2564461,19.18361069150386
2564462,19.183726100573864
2564463,19.18384150964387
2564464,19.183956918713875
2564465,19.18407232778388
2564466,19.18418773685389
2564467,19.184303145923895
2564468,19.1844185549939
2564469,19.184533964063906
2564470,19.18464937313391
2564471,19.184764782203917
2564472,19.184880191273923
2564473,19.184995600343928
2564474,19.185111009413934
2564475,19.18522641848394
2564476,19.185341827553945
2564477,19.185457236623954
2564478,19.18557264569396
2564479,19.185688054763965
2564480,19.18580346383397
2564481,19.185918872903976
2564482,19.18603428197398
2564483,19.186149691043987
2564484,19.186265100113992
2564485,19.186380509183998
2564486,19.186495918254003
2564487,19.18661132732401
2564488,19.186726736394018
2564489,19.186842145464023
2564490,19.18695755453403
2564491,19.187072963604034
2564492,19.18718837267404
2564493,19.187303781744045
2564494,19.18741919081405
2564495,19.187534599884057
2564496,19.187650008954062
2564497,19.187765418024068
2564498,19.187880827094073
2564499,19.187996236164082
2564500,19.188111645234088
2564501,19.188227054304093
2564502,19.1883424633741
2564503,19.188457872444104
2564504,19.18857328151411
2564505,19.188688690584115
2564506,19.18880409965412
2564507,19.188919508724126
2564508,19.18903491779413
2564509,19.189150326864137
2564510,19.189265735934143
2564511,19.189381145004152
2564512,19.189496554074157
2564513,19.189611963144163
2564514,19.18972737221417
2564515,19.189842781284174
2564516,19.18995819035418
2564517,19.190073599424185
2564518,19.19018900849419
2564519,19.190304417564196
2564520,19.1904198266342
2564521,19.190535235704207
2564522,19.190650644774216
2564523,19.19076605384422
2564524,19.190881462914227
2564525,19.190996871984233
2564526,19.191112281054238
2564527,19.191227690124244
2564528,19.19134309919425
2564529,19.191458508264255
2564530,19.19157391733426
2564531,19.191689326404266
2564532,19.19180473547427
2564533,19.19192014454428
2564534,19.192035553614286
2564535,19.19215096268429
2564536,19.192266371754297
2564537,19.192381780824302
2564538,19.192497189894308
2564539,19.192612598964313
2564540,19.19272800803432
2564541,19.192843417104324
2564542,19.19295882617433
2564543,19.193074235244335
2564544,19.193189644314344
2564545,19.19330505338435
2564546,19.193420462454355
2564547,19.19353587152436
2564548,19.193651280594366
2564549,19.193766689664372
2564550,19.193882098734377
2564551,19.193997507804383
2564552,19.19411291687439
2564553,19.194228325944394
2564554,19.1943437350144
2564555,19.194459144084405
2564556,19.194574553154414
2564557,19.19468996222442
2564558,19.194805371294425
2564559,19.19492078036443
2564560,19.195036189434436
2564561,19.19515159850444
2564562,19.195267007574447
2564563,19.195382416644453
2564564,19.195497825714458
2564565,19.195613234784464
2564566,19.195728643854473
2564567,19.19584405292448
2564568,19.195959461994484
2564569,19.19607487106449
2564570,19.196190280134495
2564571,19.1963056892045
2564572,19.196421098274506
2564573,19.19653650734451
2564574,19.196651916414517
2564575,19.196767325484522
2564576,19.196882734554528
2564577,19.196998143624533
2564578,19.197113552694542
2564579,19.197228961764548
2564580,19.197344370834553
2564581,19.19745977990456
2564582,19.197575188974564
2564583,19.19769059804457
2564584,19.197806007114576
2564585,19.19792141618458
2564586,19.198036825254587
2564587,19.198152234324592
2564588,19.198267643394598
2564589,19.198383052464607
2564590,19.198498461534612
2564591,19.198613870604618
2564592,19.198729279674623
2564593,19.19884468874463
2564594,19.198960097814634
2564595,19.19907550688464
2564596,19.199190915954645
2564597,19.19930632502465
2564598,19.199421734094656
2564599,19.19953714316466
2564600,19.199652552234667
2564601,19.199767961304676
2564602,19.199883370374682
2564603,19.199998779444687
2564604,19.200114188514693
2564605,19.2002295975847
2564606,19.200345006654704
2564607,19.20046041572471
2564608,19.200575824794715
2564609,19.20069123386472
2564610,19.200806642934726
2564611,19.200922052004735
2564612,19.20103746107474
2564613,19.201152870144746
2564614,19.20126827921475
2564615,19.201383688284757
2564616,19.201499097354763
2564617,19.201614506424768
2564618,19.201729915494774
2564619,19.20184532456478
2564620,19.201960733634785
2564621,19.20207614270479
2564622,19.202191551774796
2564623,19.202306960844805
2564624,19.20242236991481
2564625,19.202537778984816
2564626,19.20265318805482
2564627,19.202768597124827
2564628,19.202884006194832
2564629,19.202999415264838
2564630,19.203114824334843
2564631,19.20323023340485
2564632,19.203345642474854
2564633,19.20346105154486
2564634,19.20357646061487
2564635,19.203691869684874
2564636,19.20380727875488
2564637,19.203922687824885
2564638,19.20403809689489
2564639,19.204153505964896
2564640,19.204268915034902
2564641,19.204384324104907
2564642,19.204499733174913
2564643,19.20461514224492
2564644,19.204730551314924
2564645,19.20484596038493
2564646,19.20496136945494
2564647,19.205076778524944
2564648,19.20519218759495
2564649,19.205307596664955
2564650,19.20542300573496
2564651,19.205538414804966
2564652,19.20565382387497
2564653,19.205769232944977
2564654,19.205884642014983
2564655,19.206000051084988
2564656,19.206115460154997
2564657,19.206230869225003
2564658,19.20634627829501
2564659,19.206461687365014
2564660,19.20657709643502
2564661,19.206692505505025
2564662,19.20680791457503
2564663,19.206923323645036
2564664,19.20703873271504
2564665,19.207154141785047
2564666,19.207269550855052
2564667,19.207384959925058
2564668,19.207500368995067
2564669,19.207615778065072
2564670,19.207731187135078
2564671,19.207846596205084
2564672,19.20796200527509
2564673,19.208077414345095
2564674,19.2081928234151
2564675,19.208308232485106
2564676,19.20842364155511
2564677,19.208539050625117
2564678,19.208654459695122
2564679,19.20876986876513
2564680,19.208885277835137
2564681,19.209000686905142
2564682,19.209116095975148
2564683,19.209231505045153
2564684,19.20934691411516
2564685,19.209462323185164
2564686,19.20957773225517
2564687,19.209693141325175
2564688,19.20980855039518
2564689,19.209923959465186
2564690,19.210039368535192
2564691,19.2101547776052
2564692,19.210270186675206
2564693,19.210385595745212
2564694,19.210501004815217
2564695,19.210616413885223
2564696,19.21073182295523
2564697,19.210847232025234
2564698,19.21096264109524
2564699,19.211078050165245
2564700,19.21119345923525
2564701,19.21130886830526
2564702,19.211424277375265
2564703,19.21153968644527
2564704,19.211655095515276
2564705,19.21177050458528
2564706,19.211885913655287
2564707,19.212001322725293
2564708,19.212116731795298
2564709,19.212232140865304
2564710,19.21234754993531
2564711,19.212462959005315
2564712,19.21257836807532
2564713,19.21269377714533
2564714,19.212809186215335
2564715,19.21292459528534
2564716,19.213040004355346
2564717,19.21315541342535
2564718,19.213270822495357
2564719,19.213386231565362
2564720,19.213501640635368
2564721,19.213617049705373
2564722,19.21373245877538
2564723,19.213847867845384
2564724,19.213963276915393
2564725,19.2140786859854
2564726,19.214194095055404
2564727,19.21430950412541
2564728,19.214424913195415
2564729,19.21454032226542
2564730,19.214655731335426
2564731,19.214771140405432
2564732,19.214886549475438
2564733,19.215001958545443
2564734,19.21511736761545
2564735,19.215232776685454
2564736,19.215348185755463
2564737,19.21546359482547
2564738,19.215579003895474
2564739,19.21569441296548
2564740,19.215809822035485
2564741,19.21592523110549
2564742,19.216040640175496
2564743,19.2161560492455
2564744,19.216271458315507
2564745,19.216386867385513
2564746,19.216502276455522
2564747,19.216617685525527
2564748,19.216733094595533
2564749,19.21684850366554
2564750,19.216963912735544
2564751,19.21707932180555
2564752,19.217194730875555
2564753,19.21731013994556
2564754,19.217425549015566
2564755,19.21754095808557
2564756,19.217656367155577
2564757,19.217771776225582
2564758,19.21788718529559
2564759,19.218002594365597
2564760,19.218118003435603
2564761,19.218233412505608
2564762,19.218348821575614
2564763,19.21846423064562
2564764,19.218579639715625
2564765,19.21869504878563
2564766,19.218810457855636
2564767,19.21892586692564
2564768,19.219041275995647
2564769,19.219156685065656
2564770,19.21927209413566
2564771,19.219387503205667
2564772,19.219502912275672
2564773,19.219618321345678
2564774,19.219733730415683
2564775,19.21984913948569
2564776,19.219964548555694
2564777,19.2200799576257
2564778,19.220195366695705
2564779,19.22031077576571
2564780,19.22042618483572
2564781,19.220541593905725
2564782,19.22065700297573
2564783,19.220772412045736
2564784,19.220887821115742
2564785,19.221003230185747
2564786,19.221118639255753
2564787,19.22123404832576
2564788,19.221349457395764
2564789,19.22146486646577
2564790,19.221580275535775
2564791,19.221695684605784
2564792,19.22181109367579
2564793,19.221926502745795
2564794,19.2220419118158
2564795,19.222157320885806
2564796,19.22227272995581
2564797,19.222388139025817
2564798,19.222503548095823
2564799,19.222618957165828
2564800,19.222734366235834
2564801,19.22284977530584
2564802,19.222965184375845
2564803,19.223080593445854
2564804,19.22319600251586
2564805,19.223311411585865
2564806,19.22342682065587
2564807,19.223542229725876
2564808,19.22365763879588
2564809,19.223773047865887
2564810,19.223888456935892
2564811,19.224003866005898
2564812,19.224119275075903
2564813,19.22423468414591
2564814,19.224350093215918
2564815,19.224465502285923
2564816,19.22458091135593
2564817,19.224696320425934
2564818,19.22481172949594
2564819,19.224927138565945
2564820,19.22504254763595
2564821,19.225157956705957
2564822,19.225273365775962
2564823,19.225388774845968
2564824,19.225504183915973
2564825,19.225619592985982
2564826,19.225735002055988
2564827,19.225850411125993
2564828,19.225965820196
2564829,19.226081229266004
2564830,19.22619663833601
2564831,19.226312047406015
2564832,19.22642745647602
2564833,19.226542865546026
2564834,19.22665827461603
2564835,19.226773683686037
2564836,19.226889092756046
2564837,19.227004501826052
2564838,19.227119910896057
2564839,19.227235319966063
2564840,19.22735072903607
2564841,19.227466138106074
2564842,19.22758154717608
2564843,19.227696956246085
2564844,19.22781236531609
2564845,19.227927774386096
2564846,19.2280431834561
2564847,19.228158592526107
2564848,19.228274001596116
2564849,19.22838941066612
2564850,19.228504819736127
2564851,19.228620228806133
2564852,19.228735637876138
2564853,19.228851046946144
2564854,19.22896645601615
2564855,19.229081865086155
2564856,19.22919727415616
2564857,19.229312683226166
2564858,19.22942809229617
2564859,19.22954350136618
2564860,19.229658910436186
2564861,19.22977431950619
2564862,19.229889728576197
2564863,19.230005137646202
2564864,19.230120546716208
2564865,19.230235955786213
2564866,19.23035136485622
2564867,19.230466773926224
2564868,19.23058218299623
2564869,19.230697592066235
2564870,19.230813001136244
2564871,19.23092841020625
2564872,19.231043819276255
2564873,19.23115922834626
2564874,19.231274637416266
2564875,19.231390046486272
2564876,19.231505455556277
2564877,19.231620864626283
2564878,19.23173627369629
2564879,19.231851682766294
2564880,19.2319670918363
2564881,19.23208250090631
2564882,19.232197909976314
2564883,19.23231331904632
2564884,19.232428728116325
2564885,19.23254413718633
2564886,19.232659546256336
2564887,19.23277495532634
2564888,19.232890364396347
2564889,19.233005773466353
2564890,19.233121182536358
2564891,19.233236591606364
2564892,19.23335200067637
2564893,19.23346740974638
2564894,19.233582818816384
2564895,19.23369822788639
2564896,19.233813636956395
2564897,19.2339290460264
2564898,19.234044455096406
2564899,19.23415986416641
2564900,19.234275273236417
2564901,19.234390682306422
2564902,19.234506091376428
2564903,19.234621500446433
2564904,19.234736909516442
2564905,19.234852318586448
2564906,19.234967727656453
2564907,19.23508313672646
2564908,19.235198545796464
2564909,19.23531395486647
2564910,19.235429363936476
2564911,19.23554477300648
2564912,19.235660182076487
2564913,19.235775591146492
2564914,19.235891000216498
2564915,19.236006409286507
2564916,19.236121818356512
2564917,19.236237227426518
2564918,19.236352636496523
2564919,19.23646804556653
2564920,19.236583454636534
2564921,19.23669886370654
2564922,19.236814272776545
2564923,19.23692968184655
2564924,19.237045090916556
2564925,19.23716049998656
2564926,19.23727590905657
2564927,19.237391318126576
2564928,19.237506727196582
2564929,19.237622136266587
2564930,19.237737545336593
2564931,19.2378529544066
2564932,19.237968363476604
2564933,19.23808377254661
2564934,19.238199181616615
2564935,19.23831459068662
2564936,19.238429999756626
2564937,19.23854540882663
2564938,19.23866081789664
2564939,19.238776226966646
2564940,19.23889163603665
2564941,19.239007045106657
2564942,19.239122454176663
2564943,19.239237863246668
2564944,19.239353272316674
2564945,19.23946868138668
2564946,19.239584090456685
2564947,19.23969949952669
2564948,19.239814908596696
2564949,19.239930317666705
2564950,19.24004572673671
2564951,19.240161135806716
2564952,19.24027654487672
2564953,19.240391953946727
2564954,19.240507363016732
2564955,19.240622772086738
2564956,19.240738181156743
2564957,19.24085359022675
2564958,19.240968999296754
2564959,19.24108440836676
2564960,19.24119981743677
2564961,19.241315226506774
2564962,19.24143063557678
2564963,19.241546044646785
2564964,19.24166145371679
2564965,19.241776862786796
2564966,19.241892271856802
2564967,19.242007680926807
2564968,19.242123089996813
2564969,19.24223849906682
2564970,19.242353908136824
2564971,19.242469317206833
2564972,19.24258472627684
2564973,19.242700135346844
2564974,19.24281554441685
2564975,19.242930953486855
2564976,19.24304636255686
2564977,19.243161771626866
2564978,19.24327718069687
2564979,19.243392589766877
2564980,19.243507998836883
2564981,19.243623407906888
2564982,19.243738816976894
2564983,19.243854226046903
2564984,19.24396963511691
2564985,19.244085044186914
2564986,19.24420045325692
2564987,19.244315862326925
2564988,19.24443127139693
2564989,19.244546680466936
2564990,19.24466208953694
2564991,19.244777498606947
2564992,19.244892907676952
2564993,19.245008316746958
2564994,19.245123725816967
2564995,19.245239134886972
2564996,19.245354543956978
2564997,19.245469953026983
2564998,19.24558536209699
2564999,19.245700771166995
2565000,19.245816180237
2565001,19.245931589307006
2565002,19.24604699837701
2565003,19.246162407447017
2565004,19.246277816517022
2565005,19.24639322558703
2565006,19.246508634657037
2565007,19.246624043727042
2565008,19.246739452797048
2565009,19.246854861867053
2565010,19.24697027093706
2565011,19.247085680007064
2565012,19.24720108907707
2565013,19.247316498147075
2565014,19.24743190721708
2565015,19.247547316287086
2565016,19.247662725357095
2565017,19.2477781344271
2565018,19.247893543497106
2565019,19.248008952567112
2565020,19.248124361637117
2565021,19.248239770707123
2565022,19.24835517977713
2565023,19.248470588847134
2565024,19.24858599791714
2565025,19.248701406987145
2565026,19.24881681605715
2565027,19.248932225127156
2565028,19.249047634197165
2565029,19.24916304326717
2565030,19.249278452337176
2565031,19.24939386140718
2565032,19.249509270477187
2565033,19.249624679547193
2565034,19.249740088617198
2565035,19.249855497687204
2565036,19.24997090675721
2565037,19.250086315827215
2565038,19.25020172489722
2565039,19.25031713396723
2565040,19.250432543037235
2565041,19.25054795210724
2565042,19.250663361177246
2565043,19.25077877024725
2565044,19.250894179317257
2565045,19.251009588387262
2565046,19.251124997457268
2565047,19.251240406527273
2565048,19.25135581559728
2565049,19.251471224667284
2565050,19.251586633737293
2565051,19.2517020428073
2565052,19.251817451877304
2565053,19.25193286094731
2565054,19.252048270017315
2565055,19.25216367908732
2565056,19.252279088157326
2565057,19.252394497227332
2565058,19.252509906297337
2565059,19.252625315367343
2565060,19.25274072443735
2565061,19.252856133507358
2565062,19.252971542577363
2565063,19.25308695164737
2565064,19.253202360717374
2565065,19.25331776978738
2565066,19.253433178857385
2565067,19.25354858792739
2565068,19.253663996997396
2565069,19.2537794060674
2565070,19.253894815137407
2565071,19.254010224207413
2565072,19.254125633277418
2565073,19.254241042347427
2565074,19.254356451417433
2565075,19.25447186048744
2565076,19.254587269557444
2565077,19.25470267862745
2565078,19.254818087697455
2565079,19.25493349676746
2565080,19.255048905837466
2565081,19.25516431490747
2565082,19.255279723977477
2565083,19.255395133047482
2565084,19.25551054211749
2565085,19.255625951187497
2565086,19.255741360257502
2565087,19.255856769327508
2565088,19.255972178397514
2565089,19.25608758746752
2565090,19.256202996537525
2565091,19.25631840560753
2565092,19.256433814677536
2565093,19.25654922374754
2565094,19.256664632817547
2565095,19.256780041887556
2565096,19.25689545095756
2565097,19.257010860027567
2565098,19.257126269097572
2565099,19.257241678167578
2565100,19.257357087237583
2565101,19.25747249630759
2565102,19.257587905377594
2565103,19.2577033144476
2565104,19.257818723517605
2565105,19.25793413258761
2565106,19.25804954165762
2565107,19.258164950727625
2565108,19.25828035979763
2565109,19.258395768867636
2565110,19.258511177937642
2565111,19.258626587007647
2565112,19.258741996077653
2565113,19.25885740514766
2565114,19.258972814217664
2565115,19.25908822328767
2565116,19.259203632357675
2565117,19.25931904142768
2565118,19.25943445049769
2565119,19.259549859567695
2565120,19.2596652686377
2565121,19.259780677707706
2565122,19.25989608677771
2565123,19.260011495847717
2565124,19.260126904917723
2565125,19.260242313987728
2565126,19.260357723057734
2565127,19.26047313212774
2565128,19.260588541197745
2565129,19.260703950267754
2565130,19.26081935933776
2565131,19.260934768407765
2565132,19.26105017747777
2565133,19.261165586547776
2565134,19.26128099561778
2565135,19.261396404687787
2565136,19.261511813757792
2565137,19.261627222827798
2565138,19.261742631897803
2565139,19.26185804096781
2565140,19.261973450037818
2565141,19.262088859107823
2565142,19.26220426817783
2565143,19.262319677247834
2565144,19.26243508631784
2565145,19.262550495387845
2565146,19.26266590445785
2565147,19.262781313527856
2565148,19.262896722597862
2565149,19.263012131667868
2565150,19.263127540737873
2565151,19.263242949807882
2565152,19.263358358877888
2565153,19.263473767947893
2565154,19.2635891770179
2565155,19.263704586087904
2565156,19.26381999515791
2565157,19.263935404227915
2565158,19.26405081329792
2565159,19.264166222367926
2565160,19.26428163143793
2565161,19.264397040507937
2565162,19.264512449577943
2565163,19.264627858647952
2565164,19.264743267717957
2565165,19.264858676787963
2565166,19.26497408585797
2565167,19.265089494927974
2565168,19.26520490399798
2565169,19.265320313067985
2565170,19.26543572213799
2565171,19.265551131207996
2565172,19.265666540278
2565173,19.265781949348007
2565174,19.265897358418016
2565175,19.26601276748802
2565176,19.266128176558027
2565177,19.266243585628033
2565178,19.266358994698038
2565179,19.266474403768044
2565180,19.26658981283805
2565181,19.266705221908055
2565182,19.26682063097806
2565183,19.266936040048066
2565184,19.26705144911807
2565185,19.26716685818808
2565186,19.267282267258086
2565187,19.26739767632809
2565188,19.267513085398097
2565189,19.267628494468102
2565190,19.267743903538108
2565191,19.267859312608113
2565192,19.26797472167812
2565193,19.268090130748124
2565194,19.26820553981813
2565195,19.268320948888135
2565196,19.268436357958144
2565197,19.26855176702815
2565198,19.268667176098155
2565199,19.26878258516816
2565200,19.268897994238166
2565201,19.269013403308172
2565202,19.269128812378177
2565203,19.269244221448183
2565204,19.26935963051819
2565205,19.269475039588194
2565206,19.2695904486582
2565207,19.269705857728205
2565208,19.269821266798214
2565209,19.26993667586822
2565210,19.270052084938225
2565211,19.27016749400823
2565212,19.270282903078236
2565213,19.27039831214824
2565214,19.270513721218247
2565215,19.270629130288253
2565216,19.270744539358258
2565217,19.270859948428264
2565218,19.27097535749827
2565219,19.27109076656828
2565220,19.271206175638284
2565221,19.27132158470829
2565222,19.271436993778295
2565223,19.2715524028483
2565224,19.271667811918306
2565225,19.27178322098831
2565226,19.271898630058317
2565227,19.272014039128322
2565228,19.272129448198328
2565229,19.272244857268333
2565230,19.272360266338342
2565231,19.272475675408348
2565232,19.272591084478353
2565233,19.27270649354836
2565234,19.272821902618364
2565235,19.27293731168837
2565236,19.273052720758376
2565237,19.27316812982838
2565238,19.273283538898387
2565239,19.273398947968392
2565240,19.273514357038398
2565241,19.273629766108407
2565242,19.273745175178412
2565243,19.273860584248418
2565244,19.273975993318423
2565245,19.27409140238843
2565246,19.274206811458434
2565247,19.27432222052844
2565248,19.274437629598445
2565249,19.27455303866845
2565250,19.274668447738456
2565251,19.27478385680846
2565252,19.274899265878467
2565253,19.275014674948476
2565254,19.275130084018482
2565255,19.275245493088487
2565256,19.275360902158493
2565257,19.2754763112285
2565258,19.275591720298504
2565259,19.27570712936851
2565260,19.275822538438515
2565261,19.27593794750852
2565262,19.276053356578526
2565263,19.27616876564853
2565264,19.27628417471854
2565265,19.276399583788546
2565266,19.27651499285855
2565267,19.276630401928557
2565268,19.276745810998563
2565269,19.276861220068568
2565270,19.276976629138574
2565271,19.27709203820858
2565272,19.277207447278585
2565273,19.27732285634859
2565274,19.277438265418596
2565275,19.277553674488605
2565276,19.27766908355861
2565277,19.277784492628616
2565278,19.27789990169862
2565279,19.278015310768627
2565280,19.278130719838632
2565281,19.278246128908638
2565282,19.278361537978643
2565283,19.27847694704865
2565284,19.278592356118654
2565285,19.27870776518866
2565286,19.27882317425867
2565287,19.278938583328674
2565288,19.27905399239868
2565289,19.279169401468685
2565290,19.27928481053869
2565291,19.279400219608696
2565292,19.279515628678702
2565293,19.279631037748707
2565294,19.279746446818713
2565295,19.27986185588872
2565296,19.279977264958724
2565297,19.28009267402873
2565298,19.28020808309874
2565299,19.280323492168744
2565300,19.28043890123875
2565301,19.280554310308755
2565302,19.28066971937876
2565303,19.280785128448766
2565304,19.28090053751877
2565305,19.281015946588777
2565306,19.281131355658783
2565307,19.281246764728788
2565308,19.281362173798794
2565309,19.281477582868803
2565310,19.28159299193881
2565311,19.281708401008814
2565312,19.28182381007882
2565313,19.281939219148825
2565314,19.28205462821883
2565315,19.282170037288836
2565316,19.28228544635884
2565317,19.282400855428847
2565318,19.282516264498852
2565319,19.282631673568858
2565320,19.282747082638867
2565321,19.282862491708872
2565322,19.282977900778878
2565323,19.283093309848883
2565324,19.28320871891889
2565325,19.283324127988895
2565326,19.2834395370589
2565327,19.283554946128906
2565328,19.28367035519891
2565329,19.283785764268917
2565330,19.283901173338922
2565331,19.28401658240893
2565332,19.284131991478937
2565333,19.284247400548942
2565334,19.284362809618948
2565335,19.284478218688953
2565336,19.28459362775896
2565337,19.284709036828964
2565338,19.28482444589897
2565339,19.284939854968975
2565340,19.28505526403898
2565341,19.285170673108986
2565342,19.28528608217899
2565343,19.285401491249
2565344,19.285516900319006
2565345,19.285632309389012
2565346,19.285747718459017
2565347,19.285863127529023
2565348,19.28597853659903
2565349,19.286093945669034
2565350,19.28620935473904
2565351,19.286324763809045
2565352,19.28644017287905
2565353,19.286555581949056
2565354,19.286670991019065
2565355,19.28678640008907
2565356,19.286901809159076
2565357,19.28701721822908
2565358,19.287132627299087
2565359,19.287248036369093
2565360,19.287363445439098
2565361,19.287478854509104
2565362,19.28759426357911
2565363,19.287709672649115
2565364,19.28782508171912
2565365,19.28794049078913
2565366,19.288055899859135
2565367,19.28817130892914
2565368,19.288286717999146
2565369,19.28840212706915
2565370,19.288517536139157
2565371,19.288632945209162
2565372,19.288748354279168
2565373,19.288863763349173
2565374,19.28897917241918
2565375,19.289094581489184
2565376,19.289209990559193
2565377,19.2893253996292
2565378,19.289440808699204
2565379,19.28955621776921
2565380,19.289671626839215
2565381,19.28978703590922
2565382,19.289902444979226
2565383,19.290017854049232
2565384,19.290133263119237
2565385,19.290248672189243
2565386,19.29036408125925
2565387,19.290479490329254
2565388,19.290594899399263
2565389,19.29071030846927
2565390,19.290825717539274
2565391,19.29094112660928
2565392,19.291056535679285
2565393,19.29117194474929
2565394,19.291287353819296
2565395,19.2914027628893
2565396,19.291518171959307
2565397,19.291633581029313
2565398,19.291748990099318
2565399,19.291864399169327
2565400,19.291979808239333
2565401,19.29209521730934
2565402,19.292210626379344
2565403,19.29232603544935
2565404,19.292441444519355
2565405,19.29255685358936
2565406,19.292672262659366
2565407,19.29278767172937
2565408,19.292903080799377
2565409,19.293018489869382
2565410,19.29313389893939
2565411,19.293249308009397
2565412,19.293364717079402
2565413,19.293480126149408
2565414,19.293595535219414
2565415,19.29371094428942
2565416,19.293826353359425
2565417,19.29394176242943
2565418,19.294057171499436
2565419,19.29417258056944
2565420,19.294287989639447
2565421,19.294403398709456
2565422,19.29451880777946
2565423,19.294634216849467
2565424,19.294749625919472
2565425,19.294865034989478
2565426,19.294980444059483
2565427,19.29509585312949
2565428,19.295211262199494
2565429,19.2953266712695
2565430,19.295442080339505
2565431,19.29555748940951
2565432,19.295672898479516
2565433,19.295788307549525
2565434,19.29590371661953
2565435,19.296019125689536
2565436,19.296134534759542
2565437,19.296249943829547
2565438,19.296365352899553
2565439,19.29648076196956
2565440,19.296596171039564
2565441,19.29671158010957
2565442,19.296826989179575
2565443,19.296942398249584
2565444,19.29705780731959
2565445,19.297173216389595
2565446,19.2972886254596
2565447,19.297404034529606
2565448,19.29751944359961
2565449,19.297634852669617
2565450,19.297750261739623
2565451,19.297865670809628
2565452,19.297981079879634
2565453,19.29809648894964
