,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6627,1,0,1,0,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.1440341564735749,0,1,0,0,0,1,0,0,0,0,1
6628,1,0,0,0,0.08450704225352114,1,0,0,1,0,0,1,1,1,0.754228855721393,0.07092660973921072,0,0,0,1,0,1,0,0,0,0,1
6629,1,1,1,0,1.0,1,1,1,1,1,0,1,1,1,0.6552238805970149,0.7051523194091853,0,0,1,0,0,0,1,0,1,0,0
6630,0,1,0,0,0.2112676056338028,1,0,0,0,0,0,0,1,1,0.6019900497512437,0.13840872374798063,0,0,0,1,1,0,0,0,0,1,0
6631,0,0,1,0,0.33802816901408456,1,1,0,0,1,0,0,0,0,0.3711442786069651,0.15999307639049157,0,0,1,0,1,0,0,0,1,0,0
6632,1,0,1,0,0.46478873239436624,1,1,1,1,0,1,0,0,0,0.4417910447761194,0.26033925686591275,1,0,1,0,1,0,0,0,0,1,0
6633,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5597014925373134,0.006427417493653358,1,0,0,1,1,0,0,0,0,1,0
6634,1,0,1,1,0.1267605633802817,1,1,0,1,1,0,1,1,1,0.8343283582089552,0.12116893607200553,1,0,0,1,1,0,0,0,1,0,0
6635,0,0,1,0,0.323943661971831,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.05943918762981768,0,1,0,0,0,1,0,0,0,0,1
6636,1,0,1,1,0.1267605633802817,1,1,1,1,0,0,1,0,0,0.517910447761194,0.07585391183937226,0,0,1,0,0,1,0,0,0,1,0
6637,0,0,1,0,0.9577464788732395,1,0,1,1,0,0,0,0,1,0.3522388059701492,0.43683360258481424,0,0,1,0,0,1,0,0,1,0,0
6638,0,0,0,0,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.1269328409877683,0,1,0,0,0,0,1,0,0,0,1
6639,0,0,1,1,0.6901408450704226,1,0,0,1,1,1,1,1,1,0.8472636815920399,0.602077082852527,0,0,0,1,0,1,0,1,0,0,0
6640,0,0,1,1,0.3802816901408451,0,0,1,0,1,1,1,0,0,0.32388059701492533,0.15785829679206093,0,0,1,0,0,1,0,0,0,0,1
6641,1,0,0,0,0.2112676056338028,1,0,1,0,0,0,0,0,1,0.31741293532338305,0.0857892914839603,1,0,1,0,1,0,0,0,0,1,0
6642,0,0,0,0,0.33802816901408456,1,0,1,1,0,1,1,1,1,0.6044776119402985,0.21730902377105932,0,0,1,0,1,0,0,0,0,0,1
6643,1,1,1,0,0.02816901408450704,1,0,0,1,0,0,0,0,1,0.5606965174129352,0.025415416570505424,0,0,0,1,1,0,0,1,0,0,0
6644,0,0,1,0,0.8450704225352113,1,1,0,0,0,0,1,1,1,0.7786069651741293,0.6525386568197553,0,0,0,1,0,1,0,1,0,0,0
6645,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.002423263327948303,0,1,0,0,1,0,0,0,0,0,1
6646,0,0,1,1,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.11296445880452344,0,1,0,0,0,1,0,0,0,0,1
6647,1,0,1,1,0.9859154929577465,1,0,1,0,1,0,1,1,0,0.590049751243781,0.6410743134087238,0,0,1,0,0,0,1,0,1,0,0
6648,1,0,1,1,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0446861297022848,0,1,0,0,1,0,0,0,0,0,1
6649,0,0,1,1,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.013852988691437803,0,1,0,0,1,0,0,0,1,0,0
6650,1,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.01209900761597046,0,1,0,0,1,0,0,0,0,0,1
6651,1,0,0,0,0.3943661971830986,1,1,1,1,0,1,0,0,0,0.4895522388059702,0.20566582044772674,0,0,1,0,1,0,0,0,0,0,1
6652,0,0,0,0,0.49295774647887325,1,0,0,0,0,0,0,0,1,0.0029850746268656747,0.07733671820909302,0,1,0,0,0,0,1,0,1,0,0
6653,1,0,0,0,0.3802816901408451,0,0,0,0,1,0,0,0,1,0.11442786069651739,0.08907223632587123,0,0,1,0,1,0,0,0,0,0,1
6654,1,0,1,0,0.08450704225352114,1,1,0,0,0,0,1,0,1,0.6791044776119403,0.0650473113316409,1,0,0,1,1,0,0,0,0,1,0
6655,1,0,0,0,0.8732394366197184,1,1,0,0,0,0,0,0,0,0.05920398009950248,0.1845603507962151,0,1,0,0,0,0,1,0,0,0,1
6656,0,0,1,1,0.6619718309859155,1,1,0,0,0,0,0,0,0,0.0527363184079602,0.1332275559658435,0,1,0,0,0,0,1,0,0,0,1
6657,1,0,1,0,0.676056338028169,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.10178859912300947,0,1,0,0,0,1,0,1,0,0,0
6658,0,1,0,0,0.36619718309859156,1,1,0,1,0,0,0,0,1,0.6288557213930348,0.24270136164320336,1,0,0,1,1,0,0,0,0,1,0
6659,0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.7368159203980099,0.7732633279483037,0,0,1,0,0,0,1,0,1,0,0
6660,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.5064676616915423,0.005810062312485576,1,0,0,1,1,0,0,0,0,1,0
6661,1,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0.3522388059701492,0.43447957535195014,0,0,1,0,0,0,1,0,1,0,0
6662,1,0,0,0,0.647887323943662,0,0,1,1,0,1,0,0,0,0.21293532338308457,0.20538310639279947,0,0,1,0,0,1,0,0,1,0,0
6663,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.3621890547263681,0.004136856681283175,0,0,1,0,1,0,0,0,0,1,0
6664,1,0,0,0,0.49295774647887325,1,1,0,1,1,0,1,1,1,0.8611940298507462,0.44630163858758365,0,0,0,1,0,1,0,1,0,0,0
6665,0,0,1,1,0.5915492957746479,0,0,0,1,0,0,0,0,0,0.1099502487562189,0.13907800600046158,0,0,1,0,1,0,0,0,1,0,0
6666,1,1,1,0,0.36619718309859156,1,1,0,1,1,1,1,1,0,0.6527363184079601,0.26441264712670204,0,0,1,0,1,0,0,0,0,1,0
6667,1,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,1,1,0.6099502487562188,0.08130625432725595,1,0,0,1,1,0,0,0,0,1,0
6668,1,0,0,0,0.5211267605633804,1,1,0,0,1,1,1,1,1,0.8497512437810945,0.45807754442649434,0,0,0,1,1,0,0,0,0,1,0
6669,1,1,0,0,0.47887323943661975,1,1,1,0,0,0,1,1,1,0.8039800995024875,0.4080083083314101,0,0,0,1,1,0,0,0,0,1,0
6671,1,0,1,0,0.8169014084507042,1,0,0,1,0,1,1,1,1,0.8139303482587064,0.6942130163858758,0,0,0,1,0,0,1,0,0,0,1
6672,0,0,0,0,0.36619718309859156,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.05917378259866144,0,1,0,0,0,0,1,0,1,0,0
6673,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.2557213930348259,0.007650588506808216,0,0,1,0,1,0,0,0,0,1,0
6674,0,0,0,0,0.08450704225352114,1,1,0,0,0,0,0,0,0,0.05223880597014924,0.017793676436648972,0,1,0,0,1,0,0,0,0,0,1
6675,1,0,0,0,0.49295774647887325,1,1,0,1,0,1,0,1,1,0.5218905472636816,0.2876932840987768,0,0,1,0,0,1,0,0,0,0,1
6676,1,0,1,1,0.5633802816901409,1,1,1,1,0,0,1,0,1,0.7567164179104477,0.4471267020540041,0,0,0,1,1,0,0,1,0,0,0
6677,1,0,0,0,0.16901408450704225,0,0,0,1,0,0,0,0,0,0.10845771144278604,0.03904338795291946,0,0,1,0,1,0,0,0,0,1,0
6678,0,0,0,1,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.05177705977382876,0,1,0,0,0,0,1,0,1,0,0
6679,1,0,1,0,0.8309859154929577,0,0,1,1,0,1,0,0,0,0.19353233830845773,0.2619316870528502,0,0,1,0,0,0,1,1,0,0,0
6680,1,0,0,1,0.6619718309859155,1,0,0,1,1,1,1,0,1,0.7686567164179104,0.5318543734133395,1,0,0,1,0,0,1,0,0,0,1
6681,0,1,0,0,0.02816901408450704,1,1,0,0,1,0,1,0,0,0.7243781094527363,0.03119086083544888,1,0,0,1,1,0,0,0,0,1,0
6682,0,0,1,0,0.9577464788732395,1,1,0,1,0,1,1,0,1,0.7383084577114428,0.7433360258481422,0,0,0,1,0,0,1,0,0,0,1
6683,0,0,0,0,0.5915492957746479,0,0,0,0,1,1,0,1,0,0.2577114427860696,0.22069005308100623,0,0,1,0,0,1,0,0,0,1,0
6684,1,0,0,1,0.14084507042253522,0,0,1,0,0,1,0,0,1,0.17711442786069648,0.04428802215555044,0,0,1,0,0,1,0,0,0,0,1
6685,1,0,1,0,0.619718309859155,1,0,0,0,1,0,0,0,1,0.31840796019900497,0.25418301407800603,0,0,1,0,1,0,0,0,1,0,0
6686,0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9104477611940299,0.8931571659358412,0,0,0,1,0,0,1,0,1,0,0
6687,1,1,1,0,0.014084507042253521,1,1,0,0,1,0,0,0,0,0.6064676616915423,0.017776367412877914,1,0,0,1,1,0,0,0,0,1,0
6688,1,0,1,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.02373644126471267,0,1,0,0,0,0,1,1,0,0,0
6689,1,0,1,1,0.9295774647887325,1,1,0,1,1,1,1,1,1,0.9363184079601988,0.850409646895915,0,0,0,1,0,1,0,0,1,0,0
6690,0,0,1,0,0.5070422535211268,1,1,0,0,1,1,1,0,0,0.7567164179104477,0.3972017078236787,0,0,0,1,0,0,1,0,0,0,1
6691,1,0,0,0,0.5352112676056339,0,0,1,1,0,1,0,0,0,0.22786069651741292,0.19410339256865916,0,0,1,0,0,1,0,1,0,0,0
6692,1,0,0,0,0.5633802816901409,1,1,1,0,1,1,0,1,1,0.5611940298507463,0.3544714978075237,0,0,1,0,1,0,0,1,0,0,0
6693,1,0,0,0,0.33802816901408456,0,0,0,0,1,0,1,1,1,0.29850746268656714,0.14712670205400416,0,0,1,0,1,0,0,0,0,1,0
6694,0,0,1,1,0.09859154929577466,1,1,1,1,0,1,0,1,1,0.5761194029850747,0.07235171936302792,0,0,1,0,0,0,1,0,1,0,0
6695,1,0,1,1,0.9859154929577465,1,1,1,1,1,1,0,0,0,0.5258706467661691,0.6007558273713363,0,0,1,0,0,0,1,0,0,0,1
6696,0,0,0,0,0.056338028169014086,1,1,0,1,1,0,0,1,0,0.7791044776119402,0.05553888760673899,0,0,0,1,1,0,0,0,0,1,0
6697,1,0,0,0,0.4084507042253521,1,1,1,0,1,0,1,1,1,0.6074626865671642,0.2779021463189476,0,0,1,0,0,1,0,0,1,0,0
6698,0,0,0,0,0.5492957746478874,1,0,0,1,0,1,0,1,1,0.7099502487562188,0.4003404108008308,0,0,0,1,0,1,0,0,1,0,0
6699,1,0,0,0,0.7464788732394366,1,0,0,0,0,0,0,0,1,0.02238805970149252,0.11734364181860145,0,1,0,0,0,0,1,0,0,0,1
6700,0,0,1,0,1.0,1,1,0,1,1,0,1,1,1,0.8761194029850746,0.8708227555965844,0,0,0,1,0,0,1,1,0,0,0
6701,0,0,1,1,0.3802816901408451,1,0,0,1,1,0,1,1,0,0.8169154228855721,0.320816985921994,0,0,0,1,0,1,0,1,0,0,0
6702,0,0,1,1,0.23943661971830985,1,0,0,0,0,1,0,1,1,0.6701492537313432,0.18263327948303718,0,0,0,1,1,0,0,0,0,1,0
6703,1,0,0,0,0.014084507042253521,0,0,0,0,0,0,1,1,1,0.26865671641791045,0.00769674590353104,1,0,1,0,1,0,0,0,0,1,0
6704,1,0,1,1,0.8169014084507042,1,1,0,1,1,0,1,1,1,0.8746268656716417,0.719755365797369,0,0,0,1,0,1,0,0,0,1,0
6705,0,0,1,1,0.295774647887324,1,0,0,0,0,1,0,0,1,0.32686567164179103,0.1400992384029541,0,0,1,0,1,0,0,0,0,1,0
6706,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.00012693284098776788,0,1,0,0,1,0,0,0,0,0,1
6707,1,1,1,0,1.0,1,1,0,0,0,0,0,0,1,0.07412935323383085,0.22139395338102932,0,1,0,0,0,0,1,0,1,0,0
6708,1,1,0,0,0.18309859154929578,1,1,0,0,0,0,0,0,1,0.5577114427860697,0.12433071774751905,1,0,0,1,1,0,0,0,0,1,0
6709,0,0,1,0,0.6901408450704226,1,1,0,0,0,1,1,1,0,0.8074626865671642,0.5816928225248096,0,0,0,1,0,1,0,0,0,1,0
6710,1,0,1,1,0.6619718309859155,1,0,1,0,1,1,1,0,0,0.5119402985074627,0.34674013385645047,0,0,1,0,0,1,0,1,0,0,0
6711,1,0,1,1,0.676056338028169,1,1,0,1,0,0,1,1,1,0.7970149253731342,0.5620124624971151,0,0,0,1,1,0,0,0,0,1,0
6712,0,0,1,1,0.3802816901408451,1,0,0,0,1,0,1,0,0,0.6686567164179105,0.2620701592430187,0,0,0,1,1,0,0,0,0,1,0
6713,0,1,0,0,0.943661971830986,1,1,0,1,1,0,0,1,1,0.772636815920398,0.7482575582737133,0,0,0,1,1,0,0,0,0,1,0
6714,0,0,0,0,0.16901408450704225,1,1,0,0,0,1,1,1,0,0.8208955223880597,0.14937110546965152,0,0,0,1,1,0,0,0,0,1,0
6715,1,0,0,0,0.14084507042253522,1,1,0,0,1,0,1,0,1,0.7059701492537314,0.11210477729056081,0,0,0,1,1,0,0,0,0,1,0
6716,1,0,1,0,0.02816901408450704,1,1,0,0,0,0,0,0,1,0.5557213930348258,0.02414031848603739,1,0,0,1,1,0,0,0,1,0,0
6717,0,1,1,0,0.7887323943661972,1,1,0,0,1,0,1,1,0,0.8194029850746268,0.660898915301177,1,0,0,1,1,0,0,0,0,1,0
6718,0,0,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,0,0.5646766169154228,0.021959381490883913,1,0,0,1,1,0,0,0,0,0,1
6719,0,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.07462686567164178,0.21294714978075238,0,1,0,0,0,0,1,0,1,0,0
6720,0,0,1,1,0.971830985915493,1,1,0,1,1,1,1,1,1,0.6552238805970149,0.6878490653127164,0,0,1,0,0,0,1,0,0,1,0
6721,1,0,1,1,0.676056338028169,1,1,0,1,0,1,1,1,0,0.6074626865671642,0.44814793445649664,0,0,1,0,0,0,1,1,0,0,0
6722,1,1,1,0,0.9295774647887325,1,1,1,0,1,0,1,1,1,0.8835820895522387,0.8220286175859681,0,0,0,1,0,1,0,0,1,0,0
6723,0,0,0,0,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.10191553196399723,0,1,0,0,0,0,1,1,0,0,0
6724,1,1,0,0,0.8873239436619719,1,0,1,1,0,1,1,0,1,0.5169154228855721,0.5149088391414725,1,0,1,0,0,0,1,0,1,0,0
6725,1,0,1,0,0.5070422535211268,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.09074544195707364,0,1,0,0,1,0,0,1,0,0,0
6726,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5223880597014925,0.015699284560350794,1,0,0,1,1,0,0,0,0,1,0
6727,1,1,1,0,0.16901408450704225,0,0,0,0,0,0,1,1,0,0.2691542288557213,0.0588102930994692,0,0,1,0,1,0,0,0,0,1,0
6728,1,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.9641791044776119,0.9613316408954536,0,0,0,1,0,0,1,0,0,1,0
6729,0,0,1,1,0.943661971830986,1,0,0,0,1,1,1,1,1,0.5442786069651742,0.5694034156473575,0,0,1,0,0,0,1,1,0,0,0
6730,0,0,1,1,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.036216247403646436,0,1,0,0,0,1,0,0,0,0,1
6731,1,0,0,0,0.323943661971831,1,0,0,0,0,0,0,0,1,0.012935323383084563,0.052088622201707825,0,1,0,0,0,0,1,1,0,0,0
6732,1,0,0,0,0.323943661971831,1,1,0,0,0,1,0,1,1,0.7094527363184079,0.25854488806831294,0,0,0,1,1,0,0,0,0,1,0
6733,0,0,0,0,0.36619718309859156,1,0,1,0,0,0,0,0,0,0.31940298507462683,0.1606912070159243,0,0,1,0,1,0,0,0,0,0,1
6734,0,0,0,0,0.15492957746478872,1,0,0,0,0,1,0,0,0,0.31840796019900497,0.06634548811447034,1,0,1,0,1,0,0,1,0,0,0
6735,1,0,1,1,0.9859154929577465,1,0,1,1,1,1,1,1,0,0.6865671641791045,0.728121393953381,0,0,1,0,0,0,1,0,1,0,0
6736,0,0,1,1,0.9295774647887325,1,0,0,0,0,0,0,0,1,0.025373134328358193,0.1607546734364182,0,1,0,0,0,0,1,0,0,0,1
6737,1,0,1,0,0.8732394366197184,1,1,0,1,1,1,1,1,1,0.9054726368159204,0.7872836372028618,0,0,0,1,0,0,1,1,0,0,0
6738,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.00017885991230094612,0,1,0,0,1,0,0,0,0,0,1
6739,0,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,1,1,0.3746268656716417,0.02535195015001154,0,0,1,0,1,0,0,0,0,1,0
6740,1,1,0,0,0.5492957746478874,1,0,1,1,0,0,0,0,1,0.6064676616915423,0.3709958458342949,1,0,0,1,1,0,0,0,1,0,0
6741,1,0,0,0,0.15492957746478872,1,0,0,0,1,0,1,1,1,0.7736318407960199,0.12039003000230787,1,0,0,1,1,0,0,0,0,1,0
6742,0,0,1,1,0.7183098591549296,1,0,1,1,1,0,1,1,0,0.6064676616915423,0.46128548349873066,0,0,1,0,0,0,1,0,0,1,0
6743,0,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,0,1,0.057213930348258696,0.02397299792291715,0,1,0,0,1,0,0,0,0,1,0
6744,0,0,0,0,0.943661971830986,1,1,1,1,1,0,1,0,0,0.8268656716417909,0.8183648742210939,0,0,0,1,0,1,0,1,0,0,0
6745,1,0,0,0,0.7464788732394366,1,1,0,0,0,1,1,1,1,0.8144278606965173,0.6256750519270713,1,0,0,1,1,0,0,0,0,1,0
6746,1,0,1,1,0.04225352112676056,1,0,0,1,0,1,0,0,0,0.3805970149253731,0.024959612277867527,1,0,1,0,1,0,0,0,0,0,1
6747,1,0,1,0,0.7183098591549296,0,0,1,0,1,0,0,0,0,0.17114427860696518,0.2238806831294715,0,0,1,0,0,1,0,0,0,0,1
6748,1,1,0,0,0.0,1,0,0,0,1,0,0,1,1,0.664179104477612,0.007639049157627509,1,0,0,1,1,0,0,0,0,1,0
6749,0,0,1,0,0.971830985915493,1,1,1,1,1,1,1,0,0,0.6084577114427862,0.6358296792060928,0,0,1,0,0,1,0,1,0,0,0
6750,0,0,0,0,0.5915492957746479,0,0,1,0,1,0,0,0,1,0.16865671641791047,0.166732056312024,0,0,1,0,0,1,0,0,1,0,0
6751,0,0,0,0,0.7183098591549296,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.11611470113085622,0,1,0,0,0,0,1,0,0,0,1
6752,1,0,0,0,0.15492957746478872,0,0,1,0,1,1,0,1,0,0.3144278606965174,0.06153934918070622,0,0,1,0,0,0,1,0,0,0,1
6753,1,0,1,1,0.7746478873239437,1,1,1,1,0,0,0,1,0,0.5024875621890547,0.4381029309946919,0,0,1,0,0,1,0,1,0,0,0
6755,0,0,0,0,0.5774647887323944,1,1,0,0,1,0,0,0,0,0.6134328358208956,0.38017539810754675,0,0,0,1,1,0,0,0,0,1,0
6756,0,1,1,0,0.295774647887324,1,0,0,0,0,0,1,1,1,0.7114427860696517,0.22156704361873994,0,0,0,1,1,0,0,1,0,0,0
6757,0,0,1,1,0.7042253521126761,0,0,1,1,1,0,1,1,0,0.408457711442786,0.34570159243018694,1,0,1,0,0,1,0,0,0,1,0
6758,0,0,0,0,0.36619718309859156,1,0,0,0,0,0,0,0,1,0.011442786069651711,0.05094045695822756,0,1,0,0,1,0,0,0,1,0,0
6759,0,1,1,0,0.7042253521126761,1,1,1,0,1,0,0,1,1,0.7502487562189055,0.5562370182321716,0,0,0,1,0,1,0,1,0,0,0
6760,0,0,0,1,0.04225352112676056,1,0,1,0,0,0,0,0,1,0.30995024875621885,0.019109162243249482,1,0,1,0,1,0,0,0,0,1,0
6761,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.00012693284098776788,0,1,0,0,1,0,0,0,0,0,1
6762,0,0,0,0,0.47887323943661975,1,0,0,0,0,0,1,0,0,0.3656716417910447,0.22983498730671592,1,0,1,0,1,0,0,0,0,0,1
6763,0,1,1,1,0.9859154929577465,1,1,0,1,1,1,0,1,1,0.5437810945273632,0.5909127625201939,0,0,1,0,0,1,0,1,0,0,0
6764,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5069651741293533,0.005815831987075929,1,0,0,1,1,0,0,0,0,1,0
6765,1,0,1,1,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.19093007154396494,0,1,0,0,0,0,1,1,0,0,0
6766,0,0,1,1,0.18309859154929578,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.03352757904454189,0,1,0,0,0,1,0,0,0,0,1
6767,0,0,1,0,0.7887323943661972,1,0,1,0,0,1,0,0,0,0.372636815920398,0.3638126009693053,0,0,1,0,1,0,0,0,0,1,0
6768,1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.9875621890547263,0.9983037156704363,0,0,0,1,0,0,1,0,1,0,0
6769,0,0,0,0,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.10353104084929611,0,1,0,0,0,0,1,0,1,0,0
6770,1,0,1,1,0.04225352112676056,1,0,0,0,0,0,1,0,1,0.6034825870646766,0.0324198015231941,0,0,0,1,1,0,0,0,0,0,1
6771,0,0,1,1,0.4225352112676057,1,0,0,0,0,0,0,0,1,0.023880597014925342,0.07884260327717517,0,1,0,0,1,0,0,0,0,1,0
6772,0,0,0,0,0.5211267605633804,1,0,0,0,1,1,0,1,1,0.4383084577114428,0.26955919686129703,1,0,1,0,0,1,0,0,0,0,1
6773,0,1,1,0,0.5070422535211268,1,1,0,0,0,0,1,1,1,0.7388059701492538,0.3986383567966767,1,0,0,1,1,0,0,0,0,1,0
6774,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.013930348258706454,9.808446803600233e-05,0,1,0,0,1,0,0,0,0,0,1
6775,0,1,0,0,0.7887323943661972,1,1,0,1,1,0,1,1,1,0.6119402985074627,0.5099699976921301,0,0,1,0,0,0,1,1,0,0,0
6776,1,1,1,0,0.8591549295774649,1,0,1,0,1,1,1,1,1,0.6139303482587065,0.5539983844911147,0,0,1,0,0,0,1,0,1,0,0
6777,0,0,1,0,0.02816901408450704,0,0,0,0,0,1,0,0,1,0.11592039800995024,0.00847565197322871,0,0,1,0,1,0,0,0,0,1,0
6778,1,0,0,1,1.0,1,0,0,0,0,0,0,0,1,0.014925373134328346,0.17865220401569354,0,1,0,0,0,0,1,0,0,0,1
6779,0,0,0,1,0.3943661971830986,0,0,1,1,1,1,0,0,1,0.26616915422885573,0.14120124624971153,0,0,1,0,1,0,0,0,0,0,1
6780,0,0,1,1,0.16901408450704225,1,0,0,0,0,0,0,0,0,0.2641791044776119,0.06235864297253636,0,0,1,0,1,0,0,1,0,0,0
6781,0,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.5114427860696518,0.023228709900761597,1,0,0,1,1,0,0,0,0,1,0
6782,1,0,0,0,0.14084507042253522,1,0,0,1,0,0,0,0,0,0.32686567164179103,0.05912185552734826,0,0,1,0,1,0,0,0,0,1,0
6783,1,0,0,1,0.28169014084507044,0,0,1,1,1,1,1,0,0,0.3472636815920398,0.1343641818601431,0,0,1,0,0,0,1,0,0,0,1
6784,1,0,0,0,0.25352112676056343,1,1,0,0,0,0,0,0,0,0.06417910447761191,0.05158666051234711,0,1,0,0,1,0,0,1,0,0,0
6785,0,0,0,0,0.8450704225352113,1,1,1,0,1,1,1,1,1,0.9288557213930347,0.7912820216939765,1,0,0,1,0,0,1,0,1,0,0
6786,1,0,0,0,0.14084507042253522,1,0,1,0,0,0,0,0,0,0.3014925373134328,0.05564274174936534,1,0,1,0,1,0,0,0,1,0,0
6787,0,0,1,1,0.47887323943661975,1,1,0,1,1,1,1,1,1,0.9124378109452737,0.43429494576505884,0,0,0,1,1,0,0,0,0,1,0
6788,0,0,0,1,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.0509346872836372,0,1,0,0,1,0,0,0,0,0,1
6789,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.0001615508885298867,1,1,0,0,1,0,0,0,0,0,1
6790,1,0,0,0,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.20442534041080082,0,1,0,0,0,0,1,1,0,0,0
6791,0,0,0,0,0.25352112676056343,0,0,0,0,1,0,1,0,1,0.21293532338308457,0.08245441957073622,1,0,1,0,1,0,0,0,0,1,0
6792,0,0,0,0,0.7746478873239437,1,1,0,0,0,0,0,0,0,0.06616915422885569,0.15176552042464805,1,1,0,0,0,1,0,0,0,1,0
6793,0,0,1,1,1.0,1,1,1,1,1,0,1,1,1,0.8970149253731344,0.8941207015924302,0,0,0,1,0,0,1,0,1,0,0
6794,0,0,0,0,0.5915492957746479,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.09893261020078468,0,1,0,0,0,0,1,0,0,0,1
6795,1,0,1,1,0.7605633802816901,1,1,1,1,0,0,0,0,1,0.6651741293532337,0.5287502884837295,0,0,0,1,1,0,0,0,0,1,0
6796,0,0,1,1,0.014084507042253521,1,1,1,0,0,0,0,0,0,0.38258706467661696,0.010933533348719132,1,0,1,0,1,0,0,0,0,0,1
6797,0,0,0,0,0.36619718309859156,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.20475998153704134,0,0,0,1,1,0,0,0,0,0,1
6798,1,0,0,0,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.10015001153934919,0,0,0,1,1,0,0,0,0,0,1
6799,1,0,0,0,0.971830985915493,1,1,1,1,1,0,1,1,1,0.9243781094527362,0.8906935148857604,0,0,0,1,0,0,1,0,0,0,1
6800,1,0,1,0,0.18309859154929578,1,0,1,1,0,1,1,1,0,0.872636815920398,0.1534848834525733,1,0,0,1,0,1,0,0,0,0,1
6801,1,0,1,1,0.25352112676056343,1,1,0,0,0,1,0,1,1,0.707462686567164,0.1924821140087699,0,0,0,1,0,1,0,1,0,0,0
6802,1,0,0,0,0.26760563380281693,1,1,1,0,0,0,1,0,1,0.7049751243781094,0.21468382183244866,0,0,0,1,1,0,0,1,0,0,0
6803,0,0,1,1,0.5915492957746479,1,1,1,0,1,1,0,0,1,0.7263681592039801,0.46099699976921305,0,0,0,1,0,1,0,0,1,0,0
6804,0,0,1,1,0.056338028169014086,1,0,1,0,1,0,0,1,1,0.717412935323383,0.04796907454419571,0,0,0,1,1,0,0,0,0,0,1
6805,1,1,1,0,0.971830985915493,1,1,0,1,0,1,1,1,1,0.8686567164179103,0.8281271636279715,0,0,0,1,0,1,0,1,0,0,0
6806,1,0,1,0,0.5492957746478874,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.08784906531271637,0,1,0,0,0,0,1,0,0,0,1
