,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
12364,42.0,0.644,0.94,11.0,-5.446,0,0.0427,0.0188,0.0571,0.0545,0.807,142.981,215693.0,4,0
12365,4.0,0.71,0.0563,5.0,-18.856,0,0.84,0.949,,0.202,0.516,107.619,65827.0,3,0
12366,87.0,0.776,0.78,10.0,-4.374,0,0.128,0.0622,,0.081,0.666,124.949,204347.0,4,0
12367,,0.701,0.896,,-6.743,1,0.0523,0.000393,0.00166,0.211,0.294,123.983,213131.0,4,0
12368,37.0,0.417,0.361,2.0,-6.996,1,0.0308,0.37,,0.0962,0.141,135.116,237839.0,4,0
12369,70.0,0.598,0.553,9.0,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227.0,4,0
12370,1.0,0.331,0.512,,-4.793,1,0.0317,0.275,,0.335,0.13,141.523,3.277783333,4,0
12371,40.0,0.462,0.859,11.0,-5.34,0,0.043,0.00269,4.61e-05,0.36,0.69,147.982,221106.0,4,0
12372,58.0,0.506,0.948,10.0,-5.626,1,0.105,0.727,,0.0904,0.934,130.195,160400.0,4,0
12373,55.0,0.858,0.596,11.0,-7.587,0,0.399,0.621,,0.113,0.677,146.033,198904.0,4,0
12374,70.0,0.472,0.9,8.0,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960.0,4,0
12375,33.0,0.175,0.972,1.0,-6.033,1,0.137,2.23e-05,0.28,0.0828,0.141,195.084,310547.0,4,0
12376,38.0,0.582,0.846,8.0,-5.053,0,0.358,0.215,,0.419,0.885,86.809,55775.0,5,0
12377,82.0,0.615,0.422,5.0,-8.019,0,0.0504,0.604,,0.112,0.185,135.859,214094.0,5,0
12378,76.0,0.572,0.214,7.0,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027.0,4,0
12379,80.0,0.728,0.563,1.0,-8.053,0,0.134,0.621,,0.179,0.352,100.017,217707.0,4,0
12380,53.0,0.607,0.723,7.0,-7.452,1,0.0282,0.17,0.0492,0.0779,0.298,101.558,322960.0,4,0
12381,61.0,0.54,0.887,9.0,-5.518,1,0.0324,0.0187,3.19e-05,0.0275,0.255,108.02,281347.0,4,0
12382,22.0,0.565,0.769,9.0,-6.617,0,0.0332,0.0151,,0.347,0.69,103.874,156350.0,4,0
12383,33.0,0.37,0.93,4.0,-4.377,0,0.1,0.128,,0.0974,0.209,110.642,283373.0,4,0
12384,56.0,0.767,0.56,9.0,-6.135,1,0.216,0.0322,,0.0675,0.232,96.04,153750.0,4,0
12385,50.0,0.661,0.686,9.0,-6.312,1,0.176,0.236,,0.646,0.8,174.017,136464.0,4,0
12386,45.0,0.48,0.641,11.0,-3.996,0,0.042,0.0694,,0.107,0.487,68.184,223490.0,4,0
12387,61.0,0.863,0.61,1.0,-4.972,1,0.349,0.0655,,0.151,0.584,140.062,200013.0,4,0
12388,38.0,0.631,0.689,4.0,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,225227.0,4,0
12389,56.0,0.379,0.726,3.0,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.178,120.012,532267.0,4,0
12390,32.0,0.399,0.922,7.0,0.732,1,0.0486,0.08,0.00165,0.906,0.329,110.137,192000.0,4,0
12391,78.0,0.738,0.868,11.0,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640.0,4,0
12392,25.0,0.428,0.725,6.0,-13.572,1,0.0459,0.186,0.76,0.108,0.633,153.655,210233.0,4,0
12393,22.0,0.503,0.7,5.0,-7.907,0,0.0342,0.000801,0.000213,0.376,0.789,163.038,207086.0,4,0
12394,68.0,0.502,0.941,7.0,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,219987.0,4,0
12395,95.0,0.78,0.718,3.0,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,3.32673333,4,0
12396,51.0,0.481,0.956,1.0,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,217707.0,4,0
12397,51.0,0.533,0.686,1.0,-5.686,0,0.069,0.0885,5.2e-05,0.105,0.804,173.938,235920.0,4,0
12398,28.0,0.252,0.0974,8.0,-14.898,0,0.0321,0.938,,0.103,0.121,156.495,0.979333333,3,0
12399,47.0,0.456,0.754,6.0,-3.875,0,0.0298,0.195,0.485,0.292,0.521,109.825,255880.0,4,0
12400,20.0,0.394,0.372,7.0,-9.941,1,0.0395,0.919,0.565,0.0963,0.123,129.59,10.82266667,4,1
12401,72.0,0.573,0.747,,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,2.67845,4,0
12402,17.0,0.565,0.661,2.0,-9.641,1,0.0395,0.00896,0.117,0.0667,0.339,160.052,201000.0,4,0
12403,38.0,0.376,0.472,1.0,-7.54,1,0.0307,0.0417,0.0299,0.196,0.491,168.666,209775.0,3,0
12404,37.0,0.212,0.865,10.0,-7.755,1,0.0511,0.00259,0.239,0.0933,0.681,163.335,194867.0,4,0
12405,30.0,0.669,0.747,7.0,-4.528,0,0.0414,0.78,1.62e-05,0.108,0.628,109.744,157160.0,4,0
12406,67.0,0.589,0.699,1.0,-5.883,0,0.0291,0.285,8.11e-05,0.0881,0.496,145.997,315603.0,4,0
12407,,0.622,0.706,1.0,-9.86,0,0.065,0.104,,0.0926,0.961,122.405,2.75555,4,0
12408,32.0,0.439,0.755,2.0,-7.035,1,0.0382,0.208,,0.122,0.427,123.74,174573.0,4,0
12409,78.0,0.689,0.694,6.0,-5.83,0,0.027,0.257,,0.148,0.482,99.039,3.555116667,4,0
12410,37.0,0.338,0.932,,-4.408,1,0.0548,1.44e-05,0.0229,0.274,0.729,180.115,254909.0,4,0
12411,,0.637,0.847,,-8.18,1,0.033,0.242,0.000171,0.0806,0.964,128.613,228667.0,4,0
12412,41.0,0.557,0.962,,-4.268,1,0.142,0.0488,,0.12,0.699,161.873,185845.0,4,0
12413,38.0,0.455,0.57,7.0,-10.118,0,0.0486,0.0882,0.000118,0.246,0.668,122.83,395253.0,4,0
12414,30.0,0.433,0.885,6.0,-3.897,0,0.0618,0.00427,3.55e-06,0.214,0.493,123.104,284268.0,4,0
12415,63.0,0.538,0.77,5.0,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,265920.0,4,0
12416,71.0,0.774,0.627,1.0,-6.874,1,0.246,0.0236,,0.181,0.437,155.116,179398.0,4,0
12417,46.0,0.494,0.805,1.0,-6.437,1,0.0293,0.000595,7.12e-05,0.0636,0.571,96.996,232526.0,4,0
12418,60.0,0.33,0.556,7.0,-11.494,1,0.0796,0.207,4.39e-05,0.315,0.506,173.828,222279.0,4,0
12419,37.0,0.436,0.801,10.0,-5.257,0,0.0391,0.000688,0.00406,0.0782,0.753,128.738,223640.0,4,0
12420,64.0,0.795,0.576,6.0,-4.971,1,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,183861.0,4,0
12421,38.0,0.382,0.615,5.0,-11.285,1,0.037,0.0298,9.8e-05,0.228,0.578,168.614,255107.0,4,0
12422,32.0,0.51,0.415,6.0,-13.368,0,0.0322,0.703,0.568,0.1,0.204,120.889,3.71355,4,1
12423,43.0,0.457,0.932,4.0,-4.402,0,0.0629,0.00193,0.000146,0.337,0.327,110.013,221952.0,4,0
12424,67.0,0.251,0.954,6.0,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000.0,4,0
12425,61.0,0.68,0.53,11.0,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,266013.0,4,0
12426,48.0,0.609,0.895,2.0,-2.809,1,0.0375,0.000324,0.000438,0.0831,0.368,123.044,177560.0,4,0
12427,39.0,0.271,0.746,3.0,-8.828,1,0.0559,0.131,0.00202,0.765,0.173,79.02,6.379116667,4,0
12428,69.0,0.517,0.743,9.0,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,3.29885,4,0
12429,42.0,0.602,0.81,8.0,-4.562,1,0.0272,0.000151,0.00063,0.125,0.509,130.028,183440.0,4,0
12430,48.0,0.693,0.155,,-16.426,0,0.0601,0.99,0.948,0.11,0.68,75.985,3.258716667,4,0
12431,62.0,0.578,0.886,11.0,-4.348,1,0.0633,0.011,,0.143,0.615,80.008,180627.0,4,0
12432,52.0,0.588,0.708,6.0,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,178376.0,4,0
12433,74.0,0.692,0.431,6.0,-11.884,1,0.0335,0.305,1.39e-05,0.132,0.327,138.925,183133.0,4,0
12434,45.0,0.514,0.823,,-5.336,1,0.0425,0.000273,9.97e-05,0.337,0.456,153.035,251507.0,4,0
12435,32.0,0.32,0.96,7.0,-7.01,1,0.055,0.00116,0.0986,0.334,0.562,140.861,154307.0,4,0
12436,50.0,0.619,0.546,11.0,-10.206,0,0.042,0.0192,,0.0676,0.479,120.675,3.46843333,4,0
12437,38.0,0.509,0.439,5.0,-8.011,1,0.0395,0.294,3.46e-05,0.725,0.258,89.241,4.300666667,4,0
12438,68.0,0.639,0.715,6.0,-8.954,0,0.0392,0.0243,0.000552,0.619,0.813,128.072,238853.0,4,0
12439,3.0,0.877,0.628,9.0,-10.189,0,0.0349,0.84,0.0121,0.117,0.876,128.008,139219.0,4,0
12440,64.0,0.5,0.732,5.0,-3.578,0,0.0418,0.000397,0.0554,0.0759,0.637,169.9,216218.0,4,0
12441,6.0,0.45,0.98,9.0,-1.585,1,0.13,0.0131,5.16e-06,0.0634,0.626,140.033,149123.0,4,0
12442,47.0,0.76,0.682,4.0,-8.906,0,0.134,0.209,0.877,0.0719,0.216,122.018,270506.0,4,0
12443,45.0,0.384,0.885,2.0,-7.436,0,0.501,0.00465,,0.498,0.294,155.151,204269.0,4,0
12444,47.0,0.399,0.234,7.0,-15.739,0,0.0316,0.957,0.834,0.116,0.172,96.005,3.5,4,0
12445,53.0,0.623,0.896,,-4.719,1,0.247,0.035,,0.0941,0.613,95.158,300933.0,4,0
12446,60.0,0.581,0.934,8.0,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184027.0,4,0
12447,79.0,0.207,0.243,10.0,-8.181,1,0.0306,0.925,0.0342,0.118,0.394,171.648,185176.0,4,0
12448,37.0,0.537,0.355,,-11.241,1,0.0363,0.357,,0.132,0.39,113.994,214573.0,4,0
12449,52.0,0.588,0.812,8.0,-8.553,1,0.0696,0.182,,0.163,0.714,94.032,185360.0,4,0
12450,34.0,0.42,0.521,7.0,-11.354,0,0.0327,0.497,0.00338,0.752,0.702,104.765,5.746,4,0
12451,71.0,0.796,0.426,1.0,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014.0,4,0
12452,20.0,0.67,0.555,10.0,-8.985,1,0.0318,0.04,0.00133,0.14,0.503,121.067,174260.0,4,0
12453,58.0,0.201,0.777,1.0,-10.167,1,0.0705,0.304,0.78,0.0981,0.235,145.733,433573.0,4,0
12454,35.0,0.351,0.964,4.0,-3.745,0,0.12,0.000697,0.0304,0.181,0.496,185.923,239853.0,4,0
12455,37.0,0.168,0.813,1.0,-6.856,1,0.051,0.000361,0.00401,0.0922,0.291,156.969,417720.0,4,0
12456,39.0,0.615,0.56,,-7.721,1,0.0389,0.442,3.99e-06,0.132,0.502,131.859,227600.0,4,0
12457,46.0,0.375,0.914,8.0,-3.241,1,0.0589,0.000558,4.55e-05,0.101,0.254,138.934,294072.0,4,0
12458,46.0,0.528,0.115,10.0,-21.438,0,0.0328,0.927,0.557,0.232,0.0874,61.512,4.49755,4,0
12459,48.0,0.496,0.825,1.0,-5.251,1,0.0673,0.00105,,0.0809,0.521,139.824,3.353183333,4,0
12460,63.0,0.494,0.936,11.0,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,224480.0,4,0
12461,42.0,0.588,0.667,4.0,-7.483,0,0.0319,0.27,4.72e-06,0.105,0.307,96.064,245074.0,4,0
12462,33.0,0.647,0.701,9.0,-10.689,0,0.0497,0.407,0.808,0.144,0.369,120.048,293900.0,4,0
12463,26.0,0.317,0.905,2.0,-7.521,1,0.0687,0.000639,0.162,0.0721,0.197,135.822,187200.0,4,0
12464,42.0,0.613,0.213,7.0,-18.525,1,0.0414,0.778,0.0236,0.112,0.466,139.878,6.708883333,4,0
12465,73.0,0.438,0.71,2.0,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373.0,4,0
12466,36.0,0.655,0.649,7.0,-7.805,1,0.0285,0.34,0.0721,0.143,0.718,137.937,267922.0,4,0
12467,20.0,0.621,0.787,6.0,-5.149,0,0.0383,0.0199,,0.566,0.589,128.941,187827.0,4,0
12468,42.0,0.489,0.502,3.0,-12.99,0,0.0305,0.829,0.924,0.11,0.245,109.993,332653.0,3,0
12469,35.0,0.357,0.766,5.0,-6.491,0,0.214,0.0104,0.85,0.149,0.499,176.358,327634.0,4,0
12470,27.0,0.44,0.341,1.0,-7.309,1,0.033,0.738,,0.105,0.228,124.815,299389.0,4,0
12471,33.0,0.657,0.845,10.0,-5.581,0,0.047,0.00049,0.00157,0.043,0.537,125.608,248960.0,4,0
12472,35.0,0.249,0.979,4.0,-4.063,1,0.0975,0.000202,0.0174,0.343,0.247,159.907,236869.0,4,0
12473,53.0,0.703,0.691,1.0,-6.121,1,0.0417,0.00544,0.0914,0.23,0.715,164.101,190648.0,4,0
12474,42.0,0.565,0.887,11.0,-4.112,1,0.0355,0.0623,,0.143,0.802,146.068,189067.0,4,0
12475,,0.55,0.683,4.0,-6.914,1,0.0362,0.0361,1.75e-06,0.334,0.24,87.053,206853.0,4,0
12476,46.0,0.451,0.156,,-15.422,0,0.0415,0.964,0.0478,0.0993,0.379,137.405,4.189116667,4,0
12477,23.0,0.381,0.886,2.0,-4.174,1,0.0719,2.58e-05,0.654,0.056,0.429,144.99,157820.0,4,0
12478,26.0,0.503,0.853,11.0,-6.097,1,0.0443,5.72e-06,0.000779,0.144,0.619,124.93,177591.0,4,0
12479,45.0,0.53,0.51,4.0,-10.439,1,0.0307,0.93,0.189,0.107,0.491,141.621,6.067783333,4,0
12480,71.0,0.682,0.537,2.0,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733.0,4,0
12481,60.0,0.747,0.571,9.0,-12.9,0,0.086,0.48,1.05e-06,0.242,0.965,91.838,220093.0,4,0
12482,61.0,0.676,0.747,4.0,-4.639,0,0.0342,0.177,,0.221,0.449,106.021,256344.0,4,0
12483,46.0,0.35,0.835,5.0,-6.243,1,0.0515,0.00424,3.78e-05,0.295,0.314,140.076,222367.0,4,0
12484,42.0,0.446,0.963,6.0,-5.972,1,0.0987,0.0612,,0.323,0.727,165.028,161613.0,4,0
12485,44.0,0.667,0.543,10.0,-7.467,1,0.0329,0.416,4e-06,0.102,0.818,118.332,306467.0,4,0
12486,40.0,0.298,0.584,11.0,-7.257,1,0.0322,0.0435,0.328,0.1,0.388,143.927,466382.0,3,0
12487,39.0,0.696,0.587,3.0,-6.992,0,0.059,0.128,2.17e-05,0.106,0.581,128.003,3.426666667,4,0
12488,41.0,0.639,0.463,4.0,-7.737,1,0.0336,0.721,,0.0789,0.323,94.064,235048.0,4,0
12489,35.0,0.743,0.462,11.0,-6.806,0,0.496,0.287,,0.035,0.785,89.521,189326.0,4,0
12490,26.0,0.264,0.904,7.0,-7.795,1,0.113,0.000107,0.597,0.21,0.145,117.494,303502.0,4,0
12491,26.0,0.31,0.821,,-7.226,1,0.0338,1.16e-05,0.716,0.363,0.379,94.154,187027.0,3,0
12492,44.0,0.606,0.475,7.0,-9.344,1,0.044,0.224,0.000901,0.113,0.844,125.963,143147.0,4,0
12493,55.0,0.345,0.924,7.0,-7.767,0,0.0553,0.00376,,0.122,0.434,142.378,261733.0,4,0
12494,59.0,0.461,0.987,1.0,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,269266.0,4,0
12495,73.0,0.523,0.769,4.0,-5.855,1,0.0269,0.04,,0.136,0.876,136.162,244587.0,4,0
12496,60.0,0.263,0.89,,-2.913,1,0.177,0.0022,0.00348,0.306,0.286,190.389,151733.0,4,0
12497,17.0,0.507,0.715,7.0,-5.93,0,0.0267,0.576,0.00416,0.155,0.793,76.01,220738.0,4,0
12498,56.0,0.543,0.803,7.0,-4.013,1,0.348,0.184,,0.696,0.738,170.069,169813.0,4,0
12499,67.0,0.541,0.904,7.0,-3.001,1,0.0435,0.00143,,0.193,0.541,98.122,208693.0,4,0
12500,39.0,0.562,0.187,,-9.156,1,0.0313,0.921,,0.0813,0.199,117.594,4.58321667,4,1
12501,18.0,0.68,0.599,11.0,-8.799,1,0.299,0.407,1.24e-06,0.145,0.617,82.335,187500.0,4,0
12502,29.0,0.22,0.457,2.0,-8.8,1,0.0754,0.000765,0.0176,0.0972,0.258,134.094,238346.0,4,0
12503,63.0,0.465,0.517,4.0,-6.189,1,0.0284,0.00854,0.0403,0.209,0.137,136.176,284373.0,3,0
12504,44.0,0.371,0.329,7.0,-11.794,0,0.036,0.234,0.00021,0.0977,0.0838,114.783,146071.0,4,0
12505,40.0,0.583,0.573,8.0,-5.42,1,0.0811,0.208,,0.285,0.783,184.062,233630.0,4,0
12506,45.0,0.778,0.718,,-4.556,1,0.0297,0.00674,0.00257,0.14,0.969,104.728,182880.0,4,0
12507,41.0,0.623,0.623,11.0,-8.403,0,0.0392,0.848,0.00114,0.0572,0.604,89.031,200240.0,3,0
12508,57.0,0.607,0.704,1.0,-4.433,1,0.225,0.0214,,0.0858,0.338,183.904,150000.0,4,0
12509,65.0,0.771,0.553,11.0,-8.741,0,0.121,0.0166,3.78e-05,0.145,0.484,115.002,177725.0,4,0
12510,32.0,0.519,0.284,,-15.035,1,0.0304,0.283,2.23e-05,0.0881,0.141,131.427,152320.0,4,0
12511,75.0,0.653,0.964,9.0,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267.0,4,0
12512,66.0,0.544,0.5,11.0,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,238493.0,4,0
12513,83.0,0.532,0.887,,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293.0,4,0
12514,55.0,0.463,0.908,10.0,-4.373,0,0.0756,0.00893,2.82e-06,0.366,0.459,99.993,204745.0,4,0
12515,24.0,0.467,0.896,4.0,-3.31,1,0.0441,7.97e-05,0.358,0.3,0.145,109.953,242116.0,4,0
12516,31.0,0.673,0.748,7.0,-9.14,1,0.619,0.306,0.00107,0.323,0.671,119.961,240000.0,4,0
12517,58.0,0.556,0.563,,-6.731,1,0.0523,0.04,0.9,0.245,0.349,83.9,63214.0,4,0
12518,78.0,0.39,0.534,,-9.575,1,0.0709,0.0807,,0.184,0.244,92.047,3.31275,4,0
12519,,0.567,0.959,8.0,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,2.23221667,4,0
12520,23.0,0.566,0.686,9.0,-8.101,1,0.0403,9.78e-05,3.62e-05,0.372,0.738,120.952,180224.0,4,0
12521,95.0,0.585,0.436,10.0,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014.0,4,0
12522,54.0,0.815,0.661,10.0,-8.208,1,0.0996,0.106,0.266,0.284,0.699,124.991,167787.0,3,0
12523,43.0,0.463,0.965,1.0,-5.063,1,0.0734,9.6e-06,0.000347,0.582,0.296,92.995,252200.0,4,0
12524,71.0,0.305,0.833,6.0,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,206773.0,4,0
12525,52.0,0.554,0.449,2.0,-7.17,1,0.0336,0.0245,1.65e-06,0.257,0.441,137.946,290556.0,3,0
12526,23.0,0.701,0.205,3.0,-13.458,1,0.0582,0.959,0.00359,0.0716,0.839,101.734,145853.0,4,0
12527,33.0,0.509,0.961,9.0,-4.845,1,0.0713,0.0897,0.769,0.253,0.753,110.1,276826.0,5,0
12528,57.0,0.624,0.257,5.0,-13.341,1,0.0444,0.93,7.56e-05,0.138,0.681,85.617,3.061116667,4,0
12529,,0.465,0.523,2.0,-6.491,1,0.0268,0.0231,,0.105,0.325,75.085,3.135116667,3,0
12530,39.0,0.612,0.482,6.0,-10.056,0,0.0379,0.698,,0.0897,0.462,95.961,175935.0,4,0
12531,29.0,0.503,0.759,7.0,-8.7,1,0.0315,0.00755,2.15e-06,0.338,0.965,142.856,125765.0,4,0
12532,52.0,0.744,0.391,,-8.374,1,0.0266,0.769,0.000762,0.109,0.533,104.874,171958.0,4,0
12533,58.0,0.634,0.648,3.0,-6.781,0,0.0412,0.361,,0.619,0.667,95.989,4.1302,4,0
12534,35.0,0.711,0.404,,-10.059,1,0.0342,0.801,0.95,0.0597,0.449,96.591,5.05955,3,0
12535,84.0,0.88,0.575,6.0,-6.091,1,0.163,0.415,,0.109,0.671,120.031,232048.0,4,0
12536,23.0,0.378,0.724,1.0,-6.706,0,0.0499,3.23e-06,0.247,0.172,0.603,102.996,200405.0,4,0
12537,46.0,0.844,0.787,11.0,-7.044,1,0.132,0.0941,0.000853,0.0841,0.54,110.985,116757.0,4,0
12538,35.0,0.61,0.574,5.0,-8.307,0,0.0349,0.123,6.68e-05,0.295,0.554,109.982,244429.0,4,0
12539,49.0,0.455,0.997,1.0,-4.992,0,0.0633,8.36e-06,0.898,0.138,0.529,110.021,248933.0,4,0
12540,70.0,0.41,0.78,9.0,-5.391,1,0.0332,0.211,,0.48,0.695,88.016,4.539116667,4,0
12541,81.0,0.641,0.598,7.0,-5.7,0,0.324,0.381,,0.0921,0.285,131.459,199706.0,5,0
12542,61.0,0.723,0.541,,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,5.38161667,4,0
12543,69.0,0.292,0.823,7.0,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4.58991667,4,0
12544,14.0,0.389,0.0801,10.0,-22.977,1,0.0373,0.837,0.00325,0.135,0.125,124.164,100253.0,4,0
12545,71.0,0.785,0.871,4.0,-2.692,0,0.265,0.144,,0.309,0.315,87.248,290427.0,4,0
12546,20.0,0.623,0.833,7.0,-1.541,1,0.0765,0.662,,0.164,0.525,149.827,5.873333333,4,1
12547,65.0,0.673,0.808,9.0,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,336280.0,4,0
12548,54.0,0.559,0.674,7.0,-6.554,1,0.0552,0.00681,,0.546,0.808,127.009,155498.0,4,0
12549,41.0,0.606,0.923,8.0,-6.842,1,0.0661,0.000676,0.00289,0.081,0.599,108.107,313067.0,4,0
12550,23.0,0.566,0.686,9.0,-8.101,1,0.0403,9.78e-05,3.62e-05,0.372,0.738,120.952,180224.0,4,0
12551,25.0,0.625,0.728,9.0,-8.276,1,0.0263,0.0553,0.466,0.129,0.868,110.005,221389.0,4,0
12552,31.0,0.221,0.243,9.0,-15.376,0,0.0304,0.618,1.33e-06,0.137,0.0685,80.393,293419.0,4,0
12553,42.0,0.712,0.629,6.0,-6.461,1,0.0365,0.0181,,0.126,0.407,97.486,201973.0,4,0
12554,45.0,0.596,0.727,6.0,-5.763,0,0.0405,0.00481,3.28e-05,0.0554,0.678,135.091,178813.0,4,0
12555,40.0,0.613,0.793,,-6.82,0,0.0666,0.0319,,0.341,0.806,180.026,187532.0,4,0
12556,31.0,0.789,0.695,7.0,-9.499,1,0.0532,0.00412,0.904,0.14,0.355,109.996,226909.0,4,0
12557,46.0,0.386,0.933,9.0,-2.129,1,0.118,0.204,,0.236,0.447,175.515,91399.0,4,0
12558,72.0,0.28,0.908,2.0,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,4,0
12559,16.0,0.727,0.684,1.0,-9.095,1,0.183,0.242,0.0075,0.0728,0.651,172.028,152093.0,4,0
12560,50.0,0.53,0.676,7.0,-4.1,1,0.0285,0.448,0.000106,0.0883,0.234,88.206,339760.0,4,0
12561,77.0,0.877,0.677,5.0,-4.969,0,0.356,0.0439,,0.0986,0.627,144.941,172185.0,4,0
12562,51.0,0.404,0.508,8.0,-5.893,0,0.0265,0.952,0.000807,0.164,0.278,143.911,294933.0,4,0
12563,49.0,0.158,0.0122,7.0,-27.822,0,0.0458,0.927,0.829,0.0874,0.0394,106.244,5.239783333,3,0
12564,71.0,0.319,0.757,,-6.117,0,0.0432,0.016,,0.102,0.101,122.465,322173.0,4,0
12565,41.0,0.533,0.274,8.0,-13.971,1,0.0321,0.933,0.804,0.122,0.348,153.356,2.241466667,3,0
12566,26.0,0.689,0.424,7.0,-6.599,1,0.217,0.964,7.27e-06,0.578,0.545,129.533,211053.0,4,0
12567,28.0,0.876,0.497,1.0,-6.001,0,0.147,0.587,0.00436,0.0718,0.407,103.944,131611.0,4,0
12568,40.0,0.581,0.576,1.0,-6.938,1,0.0276,0.207,1.74e-05,0.109,0.526,77.001,221760.0,4,0
12569,64.0,0.617,0.632,8.0,-5.381,1,0.0371,0.0675,,0.108,0.564,151.988,3.462216667,4,0
12570,68.0,0.828,0.609,1.0,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593.0,4,0
12571,26.0,0.426,0.961,6.0,-2.859,1,0.066,7.66e-06,0.18,0.118,0.344,95.0,236000.0,4,0
12572,36.0,0.567,0.631,,-8.739,1,0.0451,0.216,2.49e-06,0.426,0.673,135.858,243867.0,4,0
12573,58.0,0.429,0.854,5.0,-5.404,1,0.0426,0.0012,0.00023,0.239,0.683,135.008,186014.0,4,0
12574,58.0,0.173,0.929,2.0,-4.231,1,0.0727,0.00177,0.0253,0.175,0.2,80.041,223188.0,4,0
12575,57.0,0.593,0.804,7.0,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,4,0
12576,43.0,0.513,0.655,,-7.499,1,0.0428,0.0756,0.0323,0.246,0.736,108.712,260031.0,4,0
12577,51.0,0.524,0.872,5.0,-6.77,1,0.0528,0.462,1.62e-05,0.124,0.215,108.126,243160.0,4,0
12578,42.0,0.607,0.802,7.0,-7.345,1,0.0488,0.000645,0.000206,0.242,0.636,85.98,181218.0,4,0
12579,4.0,0.421,0.891,4.0,-4.05,1,0.0386,0.00512,0.121,0.331,0.296,139.999,246813.0,4,0
12580,48.0,0.629,0.846,5.0,-8.497,0,0.0927,0.0812,0.00265,0.103,0.569,125.462,309373.0,4,0
12581,80.0,0.783,0.435,7.0,-7.78,1,0.0588,0.282,,0.0833,0.512,106.974,3.50366667,4,0
12582,42.0,0.407,0.668,7.0,-10.101,1,0.0378,0.00298,0.000119,0.217,0.303,92.375,356160.0,4,0
12583,42.0,0.397,0.542,5.0,-9.699,1,0.0295,0.0427,0.00575,0.117,0.509,150.189,285843.0,4,0
12584,53.0,0.616,0.824,6.0,-3.646,0,0.128,0.00658,0.0257,0.3,0.206,125.024,205208.0,4,0
12585,29.0,0.295,0.357,8.0,-12.385,0,0.0424,0.98,0.826,0.0995,0.0652,65.584,204000.0,4,0
12586,49.0,0.728,0.572,2.0,-10.043,1,0.0348,0.242,4.1e-05,0.102,0.744,110.346,3.449916667,4,1
12587,73.0,0.541,0.591,2.0,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,306320.0,4,0
12588,6.0,0.23,0.725,,-8.635,1,0.047,0.00174,0.189,0.858,0.421,149.602,278627.0,4,0
12589,,0.489,0.819,8.0,-5.081,1,0.0589,0.0265,5.58e-05,0.376,0.332,146.02,233587.0,4,0
12590,27.0,0.643,0.289,9.0,-15.184,1,0.0471,0.326,0.000711,0.112,0.155,154.013,187013.0,4,0
12591,30.0,0.524,0.789,2.0,-6.783,1,0.114,0.263,1.65e-05,0.732,0.344,102.958,7.361116667,4,0
12592,33.0,0.699,0.53,9.0,-10.244,0,0.0983,0.746,0.183,0.147,0.472,147.996,219933.0,4,0
12593,89.0,0.722,0.893,,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750.0,4,0
